StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
ons36,"c1ccc2c(c1)C(=O)c1cccc(c1C2=O)Cl	",Test,-2.210257085,242.658,160,122.041,-1148.386202,-1148.396016,-0.00981414,-1148.255946,-1148.26647,-0.010524,-1129.978107,-1129.988193,-0.0100855,-1129.820936,-1129.830855,-0.009919,1.312,1.9081,-0.26593,-0.1188,0.16047,0.27062,405.4479065,-1.14788,-0.76622,-0.5802,0.56598,-1.11336,24,7581,10658,20404,0.32642487,0.446808511,0.695411704,6,4.790057879,-141.5270207,146.3170786,2249,0.031174775,0.006500855
ons37,"Cc1c(CSCCN/C(=N/C)/NC#N)nc[nH]1	",Train,-0.8301577,252.34,142,230.319,-1117.38626,-1117.413057,-0.02679719,-1117.170114,-1117.195746,-0.025632,-1098.939332,-1098.966684,-0.02735278,-1098.669248,-1098.694919,-0.025671,7.5105,11.1265,-0.22367,-0.02909,0.25018,0.22836,514.8699951,0,-1.30495,-0.71794,0.6104,-3.36522,33,9970,20749,20886,0.423076923,0.432789281,0.997630345,3,65.80518757,-335.4894219,401.2946095,8682,0.046221448,0.023583082
ons38,"c1ccc(cc1)C=CC(=O)O	",Train,0.048740946,148.161,134,104.48,-498.2349938,-498.2501247,-0.015130901,-498.123041,-498.137448,-0.014407,-488.9111516,-488.9213073,-0.010155662,-488.775122,-488.784987,-0.009865,6.2594,8.2324,-0.25779,-0.08105,0.19822,0.26248,342.061676,-1.36636,-0.92847,-0.72574,0.77868,-1.36636,19,5989.5,10041,15693.5,0.349726776,0.537612882,0.616156977,2,74.92983066,-171.6472828,246.5771135,6188,0.039847627,0.017018254
ons39,"C/C=C/C(=O)O	",Train,0.788875116,86.09,72,66.896,-306.4874766,-306.5011788,-0.013702192,-306.423238,-306.436839,-0.013601,-300.7379909,-300.7461562,-0.008165299,-300.65689,-300.664826,-0.007936,5.6837,7.497,-0.28532,-0.06369,0.21558,0.29001,253.4694672,-1.36617,-0.43619,-0.72946,0.78506,-1.36617,12,5109.5,7725,9805,0.54887218,0.714165972,0.786540477,2,66.75643473,-165.7189456,232.4753804,5355,0.043412769,0.018413402
ons4,"c1ccc2c(c1)c(C=O)c1ccccc1c2Cl	",Train,0.24797326,240.686,217,170.908,-1112.458787,-1112.466148,-0.00736118,-1112.304476,-1112.312241,-0.007765,-1094.685237,-1094.692709,-0.00747168,-1094.502011,-1094.509202,-0.007191,2.4593,3.5651,-0.22162,-0.10799,0.17128,0.22631,411.6208801,-0.59899,-1.67524,-0.59899,0.38852,-0.57707,26,9170.5,10601.5,20909.5,0.341643164,0.399208235,0.780561929,3,35.97504207,-90.18932488,126.1643669,3088,0.030392308,0.005743609
ons40,"c1ccc(cc1)/C=C/C(=O)/C=C/c1ccccc1	",Train,-0.98716277,234.298,113,163.252,-731.4707172,-731.4822957,-0.011578466,-731.25806,-731.269806,-0.011746,-717.7660404,-717.7741944,-0.008154037,-717.509246,-717.517322,-0.008076,3.1546,4.6108,-0.23749,-0.08835,0.19092,0.24218,502.9017944,-0.65045,-2.86811,-0.65045,0.48534,-0.65045,32,6913.5,15237.5,25244,0.230483271,0.468634686,0.480916031,2,43.39159875,-140.0524577,183.4440565,6431,0.028524966,0.005566428
ons41,"COC(=O)/C=C/C(=O)OC	",Train,-1.0473521,144.126,104,94.801,-534.3687395,-534.3786991,-0.00995963,-534.267756,-534.278346,-0.01059,-524.4118838,-524.4133892,-0.001505427,-524.287824,-524.291698,-0.003874,3.7588,4.9819,-0.29346,-0.09762,0.18165,0.29815,343.7851257,-2.35116,0.38673,-0.6354,0.78512,-2.35116,18,5996,11073,14300.5,0.405555556,0.582642377,0.672727273,7,4.17370437,-137.1382314,141.3119358,2419,0.028183099,0.005014176
ons42,"c1ccc(cc1)S(=O)(=O)c1ccccc1	",Train,0.060697839,218.27,128,179.897,-1011.893878,-1011.907001,-0.01312285,-1011.743145,-1011.756191,-0.013046,-995.1356114,-995.1543992,-0.018787776,-994.957309,-994.976253,-0.018944,5.6387,7.6948,-0.27168,-0.05569,0.22358,0.27637,409.4232178,-1.95322,-2.89416,-0.97661,2.18342,0.2302,25,10555.5,12529,17019,0.601506744,0.614130435,0.965517241,2,1.984554314,-212.1867764,214.1713307,6864,0.031202117,0.006194133
ons43,"c1ccc(cc1)C(c1ccccc1)C(=O)O	",Train,-0.80000001,212.248,147,171.478,-691.1970128,-691.2117649,-0.014752146,-691.01495,-691.029327,-0.014377,-678.2927096,-678.3057901,-0.013080516,-678.073219,-678.086374,-0.013155,4.6114,5.9313,-0.25279,-0.04066,0.23861,0.25748,426.7454529,-1.33871,-2.02254,-0.72133,0.83615,-1.33871,28,11227,15429.5,16336.5,0.617486339,0.680054823,0.873529509,5,4.281169819,-199.9938695,204.2750393,5601,0.03540246,0.015111312
ons45,"C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@H](C2=O)F	",Train,-1.993533958,290.422,148,276.868,-915.3657789,-915.3752412,-0.00946231,-914.983695,-914.993643,-0.009948,-898.4383256,-898.4501522,-0.011826628,-897.969064,-897.983047,-0.013983,4.29,5.6025,-0.23915,-0.05337,0.2259,0.24384,496.1459351,-0.57821,-5.64656,-0.66821,0.59758,-0.97871,48,12282.5,18630.5,20239.5,0.615498138,0.654375118,0.990468807,5,-10.62330559,-153.686382,143.0630764,4854,0.02772709,0.004713897
ons46,"c1cc(CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl)oc1	",Train,-1.3840499,330.739,205,235.595,-1807.860553,-1807.883256,-0.02270299,-1807.683673,-1807.707389,-0.023716,-1779.278815,-1779.303453,-0.0246384,-1779.06656,-1779.091385,-0.024825,4.8898,6.2414,-0.24124,-0.08447,0.1948,0.24593,522.0106812,-3.77205,-0.60843,-1.12294,2.30886,-3.14293,32,11035.5,17697,22615,0.423798616,0.606695895,0.714888082,8,100.6776014,-237.7682428,338.4458442,4814,0.035717399,0.009534758
ons47,"C(C(=O)O)N	",Train,-3.408935393,75.067,240,62.322,-284.4412718,-284.4567099,-0.015438044,-284.389668,-284.405502,-0.015834,-279.1126522,-279.1224375,-0.009785329,-279.047595,-279.05744,-0.009845,5.9033,7.4688,-0.27023,-0.02749,0.25178,0.27492,221.3768158,-1.40596,0.41703,-0.95871,0.80777,-2.36467,10,5568,6815,7438,0.626086957,0.773571161,0.974443447,2,35.34739621,-178.3172169,213.6646131,4168,0.051263103,0.018669198
ons48,"C[C@H]1COc2c3c(cc(c2N2CCN(C)CC2)F)c(=O)c(cn13)C(=O)O	",Test,-1.743533091,361.373,218,218.694,-1263.00054,-1263.025322,-0.02478276,-1262.679599,-1262.704849,-0.02525,-1239.617559,-1239.640491,-0.02293206,-1239.229078,-1239.25211,-0.023032,10.7812,14.8146,-0.21219,-0.07216,0.20711,0.21688,563.2433472,-2.65253,-0.86586,-0.74291,0.80632,-4.40972,46,12706.5,18890.5,26435.5,0.419889722,0.662363942,0.667238681,4,249.3152386,-332.2673231,581.5825617,13921,0.041777355,0.016035281
ons5,"c1ccc(c(c1)C(=O)O)N=Nc1ccc(cc1)O	",Train,-1.0779113,242.234,206,165.967,-836.5861442,-836.6036404,-0.01749619,-836.419825,-836.438515,-0.01869,-821.0004141,-821.0132553,-0.012841176,-820.800455,-820.813544,-0.013089,5.7881,7.9472,-0.24449,-0.10552,0.17375,0.24918,448.3343506,-2.08164,-0.6536,-0.73395,0.80829,-2.50119,28,7866,12373,22540,0.278026906,0.431506849,0.64095051,5,42.0848113,-196.9044004,238.9892117,3200,-0.061067171,0.021472549
ons50,"C(=CC(=O)O)C(=O)O	",Train,0.532754379,116.072,299,59.173,-455.7366505,-455.7578065,-0.02115601,-455.688672,-455.708643,-0.019971,-447.2332159,-447.2469541,-0.013738248,-447.172467,-447.186527,-0.01406,5.00E-04,0.0085,-0.31019,-0.11955,0.15972,0.31488,272.0134888,-2.64735,1.03358,-0.70649,0.78314,-2.64735,12,4980,7815.5,11434,0.427586207,0.62,0.660263723,3,103.5425171,-164.2745337,267.8170508,4776,0.056075597,0.029737285
ons55,"c1cc(cc(c1)Nc1c(cccn1)C(=O)O)C(F)(F)F	",Train,-0.97061622,282.222,204,168.481,-1060.354746,-1060.369209,-0.0144629,-1060.195344,-1060.210782,-0.015438,-1040.758562,-1040.771764,-0.01320207,-1040.56581,-1040.579233,-0.013423,7.5198,9.8494,-0.22849,-0.08397,0.1953,0.23318,463.0647888,-1.35734,0.76005,-0.7083,1.09621,-3.58467,29,9014,13112,22402.5,0.407582938,0.571110526,0.676829063,6,79.78582893,-177.785049,257.5708779,4875,0.048152598,0.022869236
ons56,"Cc1ccc(cc1)S(=O)(=O)O	",Train,-1.3372421,172.198,105,129.042,-895.3807609,-895.393005,-0.012244137,-895.276525,-895.289122,-0.012597,-880.7905466,-880.8088032,-0.018256566,-880.663483,-880.681369,-0.017886,5.5748,5.869,-0.27767,-0.05741,0.22186,0.28236,347.0374756,-2.82754,-1.93072,-0.95044,2.36373,-0.46381,19,7098,11076.5,14329,0.545919528,0.66867473,0.985294022,3,39.33448292,-167.2825786,206.6170615,5261,0.030356297,0.006072109
ons57,"Cc1ccc(cc1)S(=O)(=O)C[N+]#[C-]	",Train,-0.55518258,195.236,112,144,-951.6734896,-951.6884783,-0.014988652,-951.548473,-951.565443,-0.01697,-936.0523648,-936.068518,-0.016153146,-935.901432,-935.917645,-0.016213,5.0614,6.6981,-0.2843,-0.05872,0.22055,0.28899,389.8150635,-1.92452,-2.15079,-0.96341,2.15014,-0.31534,22,10040,13932,15206.5,0.607524097,0.7561345,0.96987955,2,83.09284723,-205.8168707,288.909718,7902,0.036561594,0.010815976
ons58,"CCC1(c2ccccc2)C(=NC(=O)N=C1O)O	",Train,0.698100546,232.239,175,143.733,-799.700205,-799.7243044,-0.024099386,-799.514682,-799.539017,-0.024335,-784.8062887,-784.8268672,-0.020578511,-784.582779,-784.60329,-0.020511,8.5853,12.14,-0.26602,-0.07417,0.2051,0.27071,417.6467285,-1.95667,-0.496,-0.70278,0.78709,-3.15762,29,11409.5,14111,17149.5,0.775841086,0.83269479,0.94175856,2,86.12525755,-298.0459605,384.1712181,9051,0.042445168,0.018555739
ons59,"c1ccc(cc1)CC(=O)O	",Train,0.671172843,136.15,77,96.329,-460.1464237,-460.1588706,-0.012446838,-460.039306,-460.050665,-0.011359,-451.5459445,-451.5557693,-0.009824783,-451.413923,-451.423196,-0.009273,5.2883,6.3698,-0.26724,-0.0397,0.23957,0.27193,318.6772156,-1.36525,-1.03196,-0.71953,0.83226,-1.36525,18,7942.5,10666,12629.5,0.591052278,0.667675213,0.952054886,2,66.70403923,-153.6804984,220.3845376,6654,0.03312061,0.008382408
ons61,"COc1cc(/C=C/C(=O)O)cc(c1O)OC	",Train,-0.10237291,224.212,204,137.341,-802.5064142,-802.5294822,-0.023067951,-802.334575,-802.355761,-0.021186,-787.5842133,-787.5981778,-0.013964576,-787.373385,-787.388039,-0.014654,6.383,8.3885,-0.23038,-0.06783,0.21144,0.23507,441.675354,-3.18566,-0.24446,-0.72873,0.77534,-3.18566,28,10578.5,11197,20831.5,0.381443299,0.418079082,0.934139213,5,112.1928791,-246.0636522,358.2565313,5325,0.048757434,0.016956829
ons62,"C(CCCC(=O)O)CCC(=O)O	",Train,-0.34055558,174.196,143,138.121,-614.2251143,-614.2511181,-0.026003719,-614.0499,-614.074582,-0.024682,-602.7696438,-602.7902123,-0.020568492,-602.549969,-602.570207,-0.020238,4.2181,6.1584,-0.29262,-0.03306,0.24621,0.29731,400.1202393,-2.74161,-1.37426,-0.73254,0.83034,-2.74161,26,7904.5,14580.5,16323,0.440272017,0.510904282,0.909950689,3,190.6790735,-252.070129,442.7492025,8848,0.050039467,0.025210799
ons63,"c1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccccc1	",Train,-3.609999999,320.435,282,276.506,-964.7238389,-964.7304869,-0.006648034,-964.400817,-964.407534,-0.006717,-946.6946516,-946.7046783,-0.01002675,-946.31052,-946.320712,-0.010192,8.00E-04,0.002,-0.23862,-0.02946,0.24981,0.24331,570.1104126,0,-5.05017,-0.24861,0.25455,0,45,19445,19465,20246.5,0.984142522,0.987421384,0.988263495,18,-59.5306891,-95.08841727,35.55772817,1366,-0.025395213,0.002984737
ons67,"CCCCNC(=O)C(c1cc2ccccc2c2ccccc12)N(Cc1ccco1)C(=O)Cc1ccccc1	",Train,-2,504.63,185,384.617,-1612.039707,-1612.06057,-0.02086297,-1611.530636,-1611.552446,-0.02181,-1581.98857,-1582.011247,-0.0226766,-1581.379085,-1581.401791,-0.022706,6.2303,8.8691,-0.21893,-0.07391,0.20536,0.22362,792.0985107,-1.82846,-5.33959,-0.68869,0.71727,-2.9574,70,23483,26501.5,28738,0.763391404,0.773422375,0.955316855,7,-47.08384881,-330.1201013,283.0362525,9280,0.029133258,0.008284448
ons68,"CC(C)(C)NC(=O)C(c1ccccc1)N(Cc1ccco1)C(=O)CNC(=O)OC(C)(C)C	",Train,-1.759303401,443.544,203,393.636,-1474.898909,-1474.91505,-0.01614099,-1474.420594,-1474.436393,-0.015799,-1447.388308,-1447.40656,-0.01825129,-1446.807687,-1446.82348,-0.015793,1.1311,6.8939,-0.23554,-0.02519,0.25408,0.24023,752.0930176,-3.13599,-3.84291,-0.70617,0.94513,-4.94185,65,19440.5,27653.5,28662.5,0.588599369,0.708994661,0.944757854,4,-264.3867824,-502.7068848,238.3201025,9584,-0.052452722,0.025894476
ons69,"CCCCCCCCCCC(=O)O	",Test,0.595496222,186.295,29,168.079,-582.9196858,-582.9326034,-0.012917646,-582.647771,-582.661619,-0.013848,-572.0183276,-572.0338838,-0.01555615,-571.679207,-571.697165,-0.017958,4.5682,5.8383,-0.28588,-0.02017,0.2591,0.29057,485.2101135,-1.37158,-4.14399,-0.73276,0.83034,-1.37158,35,5829,17979.5,19625,0.267148014,0.338511061,0.789473684,2,24.96858588,-143.4280962,168.3966821,3723,0.045231448,0.022971494
ons7,"C(CC(=O)O)C(=O)C(=O)O	",Train,0.4756712,146.098,115,80.064,-570.3002445,-570.3201659,-0.019921398,-570.220847,-570.240835,-0.019988,-559.6826177,-559.6966951,-0.014077416,-559.58317,-559.59662,-0.01345,3.6264,4.4432,-0.29052,-0.13625,0.14302,0.29521,305.2741089,-3.21806,0.94189,-0.73416,0.81935,-3.21806,16,6598.5,9566.5,12529.5,0.543254336,0.636942675,0.833963524,3,154.4538239,-173.3257453,327.7795692,6555,0.050004511,0.017565657
ons70,"COc1cc(ccc1O)C=O	",Train,0.39269695,152.149,82,126.215,-535.3429562,-535.3533057,-0.010349566,-535.231157,-535.242109,-0.010952,-525.3800857,-525.3843844,-0.004298727,-525.245717,-525.250239,-0.004522,2.8142,3.6698,-0.23718,-0.06777,0.2115,0.24187,333.584259,-1.88386,-0.30024,-0.70475,0.53497,-1.88386,19,8068,8331,14939,0.496644295,0.524822695,0.83296709,5,50.19764025,-118.1536909,168.3513311,2998,0.033013248,0.005336125
ons71,"COc1ccc(cc1OC)C=O	",Train,0.739572344,166.176,43,138.649,-574.6370377,-574.6450246,-0.007986912,-574.500199,-574.506677,-0.006478,-563.9499119,-563.9488821,0.001029792,-563.783502,-563.782695,0.000807,2.9793,4.9348,-0.23924,-0.06722,0.21205,0.24393,363.2290649,-1.71608,-0.60655,-0.62189,0.39444,-1.71608,22,8364,10190.5,16311,0.422857129,0.506944444,0.828169085,5,32.25483331,-120.6218154,152.8766487,2687,0.028591466,0.004790199
ons8,"CCC(c1ccccc1)C(=O)O	",Train,0.792391689,164.204,40,135.317,-538.7736997,-538.7855539,-0.011854133,-538.612119,-538.624177,-0.012058,-528.7067663,-528.7182186,-0.011452316,-528.50932,-528.520839,-0.011519,4.4943,5.6374,-0.26405,-0.03396,0.24531,0.26874,369.9183044,-1.35419,-1.93833,-0.72162,0.8361,-1.35419,24,9718,13041,14003,0.644235056,0.668038911,0.997714662,3,49.02809907,-135.5879652,184.6160643,4755,0.038825671,0.01999677
ons9,"Cc1ccc(cc1C)C=O	",Test,0.877371346,134.178,224.5,104.466,-424.2263859,-424.2340348,-0.007648936,-424.095583,-424.103425,-0.007842,-416.2862393,-416.2904097,-0.004170471,-416.126051,-416.130202,-0.004151,4.2642,5.7274,-0.25911,-0.06979,0.20948,0.2638,328.954895,-0.60976,-1.8429,-0.70894,0.40373,-0.60976,20,7429.5,9423.5,14555,0.47133758,0.545454545,0.832610959,4,22.08320125,-112.8322457,134.9154469,2487,0.028973047,0.005374343
ONZOGXRINCURBP-NXEZZACHSA-N,CC(C)COC(=O)[C@H]([C@@H](C(=O)OCC(C)C)O)O,Train,0.244851692,262.303,70,189.848,-921.9298603,-921.9427983,-0.012937948,-921.64126,-921.655411,-0.014151,-904.7718549,-904.7833171,-0.011462251,-904.415858,-904.425205,-0.009347,4.2201,5.9261,-0.2769,-0.02538,0.25277,0.27711,531.982666,-3.9625,-2.00156,-0.79168,0.82506,-3.9625,40,12039,20290.5,20428.5,0.454912451,0.518828452,0.919354839,4,-30.75681689,-209.477927,178.7211101,6997,0.024611987,0.003191676
OODJJYRBUHRYQO-UHFFFAOYSA-N,CCC(CC)(CC(C)C)OC(=O)NC(=O)N,Train,-1.23520234,230.307,147,191.411,-767.6725075,-767.691971,-0.019463522,-767.386973,-767.407722,-0.020749,-753.3253344,-753.3388059,-0.013471491,-752.973602,-752.986495,-0.012893,5.3053,7.9626,-0.27136,-0.01772,0.26043,0.27157,470.3604736,-1.92066,-2.43956,-0.88358,0.95571,-3.51575,38,12487.5,17448.5,18644.5,0.549185442,0.67340286,0.97872338,6,-18.18223388,-228.0372425,209.8550086,3326,-0.068562009,0.026868402
OPNZKSWUAFBELV-UHFFFAOYSA-N,c1ccc(cc1)COC(=O)NC(=O)N,Train,-1.945804181,194.19,185.25,151.265,-684.2189924,-684.2422542,-0.023261859,-684.075599,-684.098464,-0.022865,-671.4437682,-671.457984,-0.014215815,-671.266849,-671.283467,-0.016618,6.3744,8.5135,-0.26458,-0.033,0.24515,0.26479,412.2658081,-1.90662,0.37224,-0.87543,0.94996,-3.49027,24,9173.5,15257,15585,0.521126761,0.530969992,1,2,26.71172511,-69.80880326,96.52052837,5890,-0.011852089,0.070719305
OPOPTXYBSHDZOM-UHFFFAOYSA-N,CCCCC(CC)CC(CC)(CC)C(=O)NO,Train,0,243.39,62,225.669,-756.1425053,-756.1515414,-0.00903609,-755.773584,-755.783181,-0.009597,-742.0119,-742.0235054,-0.011605465,-741.558287,-741.571511,-0.013224,3.4007,4.5901,-0.24923,-0.01027,0.26788,0.24944,512.9602051,-1.29362,-5.72324,-0.6961,0.67361,-1.64789,46,13751,18197.5,21969,0.521321801,0.801148925,0.913253594,3,11.42960429,-115.6923947,127.121999,3799,0.032030753,0.014703112
OQQBRZJNECDPEX-QVIHXGFCSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1)S(=O)(=O)C(F)(F)F,Train,-2.130189117,481.498,146.6,326.807,-1975.865383,-1975.878904,-0.01352143,-1975.547352,-1975.562113,-0.014761,-1941.332351,-1941.349941,-0.01758944,-1940.949231,-1940.967441,-0.01821,10.9292,14.4815,-0.21114,-0.11135,0.1668,0.21135,754.0744629,-1.87712,-3.02198,-0.93862,2.09911,-1.7048,52,15889,25496,33819.5,0.349812153,0.572791397,0.574864478,9,105.7161149,-202.5697671,308.285882,7883,0.030392766,0.0050532
ORCAYCBZJPDNPE-UHFFFAOYSA-N,CC1CCCCC1OC(=O)NC(=O)N,Train,-1.43525916,200.238,177,182.804,-687.8505356,-687.8705931,-0.020057464,-687.635474,-687.655968,-0.020494,-675.0374996,-675.0511839,-0.013684369,-674.772901,-674.789586,-0.016685,5.4984,8.1836,-0.27623,-0.019,0.25915,0.27644,417.8705139,-1.91498,-1.03041,-0.88201,0.95315,-3.50681,30,10807,15357,15496.5,0.567225879,0.743473147,0.906295822,4,-34.72025648,-71.22149074,36.50123426,6685,-0.010653925,0.067743132
OROGSEYTTFOCAN-DNJOTXNNSA-N,CN1CC[C@]23[C@H]4C=C[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,Train,0.222761727,299.37,155,207.444,-978.9472976,-978.96398,-0.016682399,-978.62825,-978.644693,-0.016443,-960.8534993,-960.8751183,-0.021619064,-960.465718,-960.489923,-0.024205,2.7871,4.2301,-0.19889,-0.01149,0.26666,0.1991,500.3232117,-1.87546,-2.93772,-0.78609,0.5142,-2.43518,43,14572,17994,20677,0.610750011,0.819028839,0.922335916,8,-135.5381667,-269.0054459,133.4672793,5109,-0.05042132,0.023593594
ORQISITYMWGFKX-UHFFFAOYSA-N,CCC1(CCO)C(=O)NC(=S)NC1=O,Train,-0.564126195,216.261,144,151.429,-1045.502408,-1045.519097,-0.01668863,-1045.337513,-1045.354402,-0.016889,-1028.405434,-1028.421929,-0.01649496,-1028.203307,-1028.220055,-0.016748,0.2712,0.4371,-0.25508,-0.09567,0.18248,0.25529,396.5371094,-2.0075,-0.268,-0.79828,0.72758,-3.44489,26,12014,13715.5,14590,0.880288707,0.963356399,0.994252991,7,128.7474674,-129.9480969,258.6955643,5570,0.041728461,0.016785447
ORZXJYFZPFFYJC-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(C#N)(c1ccccc1)c1ccc(cc1)N(C)C,Train,-2.508637242,355.483,183.5,312.087,-1093.860495,-1093.874225,-0.01373006,-1093.483847,-1093.497867,-0.01402,-1073.439541,-1073.452823,-0.01328153,-1072.980474,-1072.998186,-0.017712,5.5453,7.4517,-0.19727,-0.02496,0.25319,0.19748,651.0297852,0,-4.75766,-0.48722,0.35448,-1.37107,52,18964.5,23329,26903.5,0.577226067,0.82962239,0.962255906,6,-114.6589607,-302.694405,188.0354443,7645,-0.039457664,0.018338069
OSBLXHNHXUZTPI-UHFFFAOYSA-N,c1ccc2c(c1)c(=O)nc(c1ccccc1S(=O)(=O)N)[nH]2,Train,-2.612749267,301.326,283,194.911,-1328.225326,-1328.253719,-0.02839368,-1328.033421,-1328.061571,-0.02815,-1305.574875,-1305.603022,-0.02814694,-1305.351639,-1305.378995,-0.027356,8.6726,13.5658,-0.25426,-0.08266,0.19549,0.25447,482.549408,-2.60251,-0.94284,-1.11874,2.30753,-2.567,32,11579,16261.5,21999,0.483470308,0.643411608,0.691196688,3,26.45662851,-422.1215821,448.5782106,8776,0.047524646,0.020825224
OSCAUVQGTDAMQI-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccccc1)O,Train,-0.71333159,382.44,178.5,256.83,-1581.507175,-1581.526247,-0.01907181,-1581.216799,-1581.236018,-0.019219,-1554.139687,-1554.162354,-0.02266642,-1553.793206,-1553.816939,-0.023733,5.9009,8.8254,-0.25125,-0.05924,0.21891,0.25146,620.9620361,-3.333,-3.08519,-0.95568,2.27171,-2.26456,45,16834.5,21002,25199,0.562493725,0.695131668,0.792951542,8,-11.31190198,-301.5144009,290.2024989,6073,-0.049009129,0.018295942
OSZUGFVVDWLSBH-UHFFFAOYSA-N,CCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,Train,-2.761892022,410.56,134,335.969,-1304.549049,-1304.572028,-0.02297927,-1304.068128,-1304.090643,-0.022515,-1280.177295,-1280.1987,-0.02140439,-1279.586895,-1279.612262,-0.025367,9.2086,13.1715,-0.18414,-0.03019,0.24796,0.18435,792.9194336,-1.3089,-5.00156,-0.68807,0.84172,-3.45278,64,17762.5,26235.5,33989.5,0.329877527,0.556596963,0.564337735,2,-61.54549344,-413.8767854,352.3312919,10988,0.032065098,0.007709514
OTLNPYWUJOZPPA-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)[N+](=O)[O-],Train,-0.860124642,167.121,242,104.479,-625.3493454,-625.3611417,-0.011796303,-625.267881,-625.280275,-0.012394,-613.6794713,-613.6865625,-0.007091256,-613.579655,-613.586789,-0.007134,3.7974,4.8154,-0.30116,-0.12484,0.15331,0.30137,327.4478149,-2.13671,-0.03509,-0.71524,0.81316,-1.63514,17,5805.5,9212.5,15093.5,0.360465116,0.543859649,0.649211404,8,49.63340119,-133.9051279,183.5385291,3421,0.039854262,0.020384949
OVBPIULPVIDEAO-LBPRGKRZSA-N,c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc1cnc2c(c(=O)nc(N)[nH]2)n1,Train,-2.921360783,441.403,250,328.466,-1570.205894,-1570.253253,-0.04735885,-1569.884184,-1569.933716,-0.049532,-1540.945755,-1540.980508,-0.03475311,-1540.550962,-1540.588466,-0.037504,10.7988,14.4809,-0.20928,-0.1002,0.17795,0.20949,730.43573,-4.0925,1.78101,-0.81812,0.83246,-8.30193,51,14018.5,27855.5,32225.5,0.398004673,0.427472967,0.816626438,12,13.24673085,-571.7195272,584.9662581,8598,0.053711271,0.028923929
OWEKLAQTSKJVEG-UHFFFAOYSA-N,CCOC(=O)NC(C)(C(=O)O)NC(=O)OCC,Test,0.626228979,248.236,134,176.815,-913.5371444,-913.5519109,-0.014766429,-913.318899,-913.334291,-0.015392,-896.5233278,-896.5333986,-0.010070768,-896.255151,-896.270177,-0.015026,1.3327,2.0618,-0.27101,-0.02579,0.25236,0.27122,491.6591797,-3.86471,0.56719,-0.71329,0.94693,-5.24679,33,13139,16765.5,19517,0.512803802,0.714383668,0.868295379,9,-79.90662165,-201.7377343,121.8311127,3646,-0.043568215,0.014502921
OZHJEQVYCBTHJT-UHFFFAOYSA-N,Cc1c(c(c(c(c1Br)Br)Br)Br)Br,Train,-3.670157508,486.621,284.5,210.435,-13127.20086,-13127.20426,-0.0033955,-13127.159,-13127.1626,-0.003603,-12986.92867,-12986.94187,-0.0132023,-12986.881,-12986.89438,-0.013387,1.4069,2.0255,-0.25874,-0.07893,0.19922,0.25895,390.4960022,0,-1.45623,-0.70822,0.27027,0.65355,15,9169.5,9693.5,18233,0.459119497,0.477419355,0.980769227,8,62.35003918,0,62.35003918,667,0.024575016,0.002954768
PBPVEQLHHMEARQ-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2n1,Train,-1.155845958,286.336,137,198.338,-913.3610928,-913.3712172,-0.010124463,-913.123287,-913.134278,-0.010991,-896.3324364,-896.3439808,-0.011544404,-896.048527,-896.060289,-0.011762,2.0027,2.8049,-0.20291,-0.07096,0.20719,0.20312,537.4066162,0,-2.65011,-0.6101,0.44163,-1.14278,36,8796,17844.5,26475.5,0.296993289,0.463901603,0.592673188,9,38.99901374,-111.7228861,150.7218998,3713,0.034718421,0.016082847
PCMMEMLVVTUFTM-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)[N+](=O)[O-],Train,-1.962574264,256.261,133,209.17,-875.8096371,-875.8225408,-0.012903761,-875.617694,-875.630944,-0.01325,-859.4625162,-859.4730242,-0.010507948,-859.229482,-859.239975,-0.010493,7.413,9.4296,-0.22597,-0.11452,0.16363,0.22618,495.0743103,-1.36718,-1.7065,-0.54435,0.49686,-1.30637,31,7262,16533.5,23924.5,0.282632633,0.4179015,0.655623726,7,88.30437983,-164.144738,252.4491178,6357,0.036917066,0.009223406
