StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
MFOUDYKPLGXPGO-UHFFFAOYSA-N,CC(C)N(c1ccccc1)C(=O)CCl,Test,-2.48,211.6907,74.25,154.305,-1017.803598,-1017.816263,-0.01266544,-1017.613996,-1017.627098,-0.013102,-1001.759529,-1001.761406,-0.00187691,-1001.528334,-1001.532155,-0.003821,5.8759,7.943,-0.26111,-0.0422,0.27707,0.28603,415.09021,-0.67503,-2.36297,-0.69234,0.69141,-1.24436,28,25985.5,27872.5,29038,0.67965368,0.744075792,0.901708136,2,52.71694373,-193.0420709,245.7590146,7803,0.031495452,0.006583843
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(c(=O)c2ccc(C)nc12)C(=O)O,Train,-3.55212,232.2384,228,167.706,-799.7642913,-799.7836193,-0.019327929,-799.578592,-799.598707,-0.020115,-784.8549722,-784.8645409,-0.009568706,-784.630621,-784.640665,-0.010044,9.366,12.705,-0.25362,-0.08989,0.22938,0.27854,430.7677612,-2.10078,-0.45407,-0.74197,0.80804,-2.9662,29,19317,24400,39049,0.455523224,0.532216451,0.857750615,2,124.2908411,-279.8738808,404.1647219,11212,0.036047514,0.008800163
MLKXDPUZXIRXEP-RQZCQDPDSA-N,CC1=C(CC(=O)O)c2cc(ccc2/C/1=C/c1ccc(cc1)S(=O)C)F,Train,-2.3777,356.4109,183.5,235.937,-1496.060484,-1496.086819,-0.02633535,-1495.793914,-1495.820071,-0.026157,-1470.531111,-1470.549813,-0.01870153,-1470.204321,-1470.221834,-0.017513,8.0562,10.723,-0.23961,-0.10417,0.2151,0.26453,595.541626,-2.37488,-3.32745,-1.01948,1.25141,-1.4876,42,25509,39596.5,52525,0.403736201,0.608846248,0.643497262,4,236.2129144,-291.5822555,527.79517,14060,0.037538775,0.012293326
MLUCVPSAIODCQM-UHFFFAOYSA-N,CC=CC=O,Train,0.32,70.0908,-75.25,63.02,-231.2469778,-231.2554517,-0.008473899,-231.185834,-231.194287,-0.008453,-226.8875508,-226.8856208,0.001929985,-226.810103,-226.808037,0.002066,4.3623,5.8612,-0.26326,-0.06916,0.25011,0.28818,242.0624695,-0.62068,-0.82044,-0.73586,0.37615,-0.62068,11,9015.5,15228.5,17697.5,0.545454545,0.723093274,0.85308055,2,41.55173021,-119.4060575,160.9577877,4950,0.032516725,0.007373937
MOCKWYUCPREFCZ-UHFFFAOYSA-N,c1ccc(cc1)NC(=O)NN,Train,-2.33,151.1676,124,127.91,-511.6527362,-511.667197,-0.014460791,-511.527033,-511.54248,-0.015447,-502.0713113,-502.0751772,-0.003865907,-501.921366,-501.926743,-0.005377,2.6336,4.0435,-0.22813,-0.01832,0.30095,0.25305,343.3278198,-0.71346,-0.3431,-0.73355,0.80274,-2.62503,20,12141.5,20409.5,29978,0.38671875,0.606749853,0.622193713,4,40.38127838,-138.9700684,179.3513468,3919,0.045151981,0.023631901
MORLYCDUFHDZKO-UHFFFAOYSA-N,c1ccc(cc1)P(=O)(CCC(=O)O)O,Train,-3.078,214.1573,152,137.069,-991.9150245,-991.9414165,-0.026392063,-991.76605,-991.79156,-0.02551,-975.2031016,-975.2230619,-0.019960297,-975.020803,-975.041924,-0.021121,4.4959,7.3636,-0.2692,-0.04429,0.27498,0.29412,392.6046753,-3.53907,-2.23357,-1.13982,2.21284,-1.32623,25,23454.5,25613.5,28524,0.659192825,0.743718593,0.988920549,3,39.16123563,-272.6955133,311.8567489,6532,0.047742919,0.024211631
MOYKHGMNXAOIAT-UHFFFAOYSA-N,C1C(C2C(C(CO2)O[N+](=O)[O-])O1)O[N+](=O)[O-],Test,-2.63,236.1378,70,142.451,-944.4669588,-944.4815846,-0.014625858,-944.33871,-944.353631,-0.014921,-927.0249055,-927.0319271,-0.007021613,-926.863331,-926.87076,-0.007429,1.5053,1.9271,-0.29435,-0.10354,0.21573,0.31927,388.528595,-3.38241,-0.17712,-0.60239,0.73161,-1.92015,24,16373.5,28418,30057.5,0.526334066,0.533596773,0.948597978,4,166.9598648,-126.910697,293.8705618,7525,0.039052566,0.01055677
MPHPHYZQRGLTBO-UHFFFAOYSA-N,CCCC1C(=O)n2c3cc(C)ccc3nc(N(C)C)n2C1=O,Train,-3.54,302.3754,237.5,236.314,-991.2247518,-991.2382857,-0.013533954,-990.929985,-990.943453,-0.013468,-972.77549,-972.7793046,-0.003814608,-972.417289,-972.419603,-0.002314,1.7746,2.2787,-0.20248,-0.05931,0.25996,0.2274,540.2636719,-1.24672,-2.15543,-0.70165,0.71334,-2.86961,42,25823,30172.5,49325.5,0.443826775,0.570497884,0.914284744,5,-7.758769915,-168.8114451,161.0526752,4310,0.028637969,0.006569439
MQJKPEGWNLWLTK-UHFFFAOYSA-N,c1cc(ccc1N)S(=O)(=O)c1ccc(cc1)N,Train,-2.92725,248.299,176,183.575,-1122.614436,-1122.639161,-0.02472539,-1122.434219,-1122.456642,-0.022423,-1103.775881,-1103.797923,-0.02204265,-1103.563049,-1103.58783,-0.024781,6.2335,9.1511,-0.22003,-0.04039,0.27888,0.24495,450.8642578,-1.98374,-2.34228,-0.99187,2.18851,-1.49501,29,21678,27331.5,37415.5,0.543554007,0.593537383,0.913294782,6,-24.45255663,-318.954961,294.5024043,5133,-0.060069003,0.024188195
MSMHOCZOEWMZOH-UHFFFAOYSA-N,c1ccc(cc1)C(=O)OCC(=O)NC(CO)(CO)CO,Train,-1.268,283.2804,126.5,191.837,-1011.757845,-1011.777294,-0.0194485,-1011.506241,-1011.526215,-0.019974,-992.9213121,-992.9336114,-0.012299283,-992.618725,-992.632065,-0.01334,5.9991,7.9571,-0.26678,-0.08247,0.2368,0.2917,494.1686401,-4.30832,-0.29949,-0.82008,0.82797,-4.96773,37,22294.5,36435,38756.5,0.504950495,0.629497268,0.783505155,6,111.3604452,-206.3676278,317.7280731,4073,0.03322755,0.006600547
MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,Test,0.08,88.1492,-12,88.668,-272.9964624,-273.0018845,-0.005422045,-272.862912,-272.868929,-0.006017,-267.8744247,-267.8763428,-0.001918097,-267.708157,-267.709958,-0.001801,1.6931,2.3353,-0.27326,-0.0013,0.31797,0.29818,275.2727051,-0.81027,-2.34252,-0.81027,0.50496,-0.81027,18,14795,17907,19661,0.847420813,0.908901617,0.962190949,3,-8.996523349,-60.11865718,51.12213383,1333,-0.045100268,0.014229744
MTBZIGHNGSTDJV-UHFFFAOYSA-N,CCOP(=S)(N1C(=O)c2ccccc2C1=O)OCC,Train,-3.35,299.2807,83.375,203.911,-1561.025284,-1561.038175,-0.01289065,-1560.822808,-1560.836528,-0.01372,-1536.185374,-1536.187309,-0.0019351,-1535.934943,-1535.937966,-0.003023,3.7363,5.2839,-0.24782,-0.10032,0.21895,0.27274,512.6303711,-2.88246,-1.24917,-0.86582,2.05702,-2.28505,33,25696,27730,43970,0.685485311,0.892724567,0.942973509,5,-114.689228,-257.3513175,142.6620895,6716,-0.038319136,0.008299428
MUBZPKHOEPUJKR-UHFFFAOYSA-N,C(=O)(C(=O)O)O,Train,0.38,90.0354,189.5,56.048,-378.3396023,-378.3505815,-0.010979199,-378.31943,-378.331125,-0.011695,-371.2930012,-371.3007976,-0.007796389,-371.266763,-371.274561,-0.007798,0.0028,0.0001,-0.31475,-0.10445,0.21482,0.33967,214.8625793,-2.5572,1.44774,-0.68305,0.72387,-2.5572,8,9565.5,10380,15998,0.604166667,0.630434783,0.951388889,3,70.41373223,-71.53336985,141.9471021,2778,0.051096869,0.020589163
MUKSMBAVCDPKRC-UHFFFAOYSA-N,Cc1ccc2c(c1)Oc1c(cc(cn1)N)C(=O)N2C,Train,-3.04,255.2756,192,207.542,-856.0594407,-856.0764807,-0.017039995,-855.852488,-855.868663,-0.016175,-840.1304866,-840.1405682,-0.010081579,-839.881749,-839.892149,-0.0104,1.9501,3.1475,-0.22477,-0.06018,0.25909,0.24969,465.3400879,-1.22225,-0.63262,-0.86515,0.69299,-3.02756,32,22228,27436.5,41009,0.480963699,0.630210218,0.739283768,6,-20.8284501,-217.8193966,196.9909465,4570,-0.045820425,0.01648798
MVPPADPHJFYWMZ-UHFFFAOYSA-N,c1ccc(cc1)Cl,Test,-2.39474,112.5585,-45,93.453,-691.8549784,-691.8583503,-0.003371905,-691.793704,-691.797175,-0.003471,-681.8946529,-681.8939053,0.000747578,-681.819539,-681.818212,0.001327,1.8912,2.4757,-0.25526,-0.02851,0.29076,0.28018,268.0572205,0,-1.28395,-0.25714,0.26562,-0.02168,12,11244.5,14789,21943,0.461538462,0.576923077,0.952258759,3,52.86001508,-24.93652452,77.7965396,2837,0.027422115,0.00377891
MVQVNTPHUGQQHK-UHFFFAOYSA-N,c1cc(cnc1)CO,Train,0.96,109.1274,-7,77.331,-362.8236396,-362.8345763,-0.010936709,-362.73477,-362.74514,-0.01037,-356.0456044,-356.0538933,-0.008288897,-355.937474,-355.945328,-0.007854,2.8255,4.2131,-0.2602,-0.03468,0.28459,0.28512,283.4125061,-0.80326,-0.66475,-0.80326,0.51439,-1.2971,15,12833,17035.5,22232.5,0.541282199,0.760135203,0.812564756,2,12.78751493,-129.9000949,142.6876098,4087,0.034912554,0.01384084
MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,Test,-3.63,158.2832,6,147.183,-469.5630921,-469.5693629,-0.006270811,-469.297739,-469.304758,-0.007019,-460.769027,-460.7699761,-0.000949114,-460.44292,-460.442361,0.000559,1.7337,2.2725,-0.27712,-0.00086,0.31841,0.30204,452.0536499,-0.8124,-4.53019,-0.8124,0.51168,-0.8124,33,10375,33419,34332.5,0.282608696,0.304347835,0.920353982,2,-13.26278182,-61.70832862,48.44554681,1374,-0.044911447,0.013951435
MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(ccc1O)C=O,Train,-1.15489,152.1494,82,124.715,-535.3429563,-535.3537855,-0.010829233,-535.231158,-535.242516,-0.011358,-525.3800945,-525.3805559,-0.000461382,-525.245726,-525.246545,-0.000819,2.8129,3.7054,-0.23719,-0.0678,0.25147,0.26211,333.8753967,-1.88704,-0.30037,-0.70532,0.53552,-1.88704,19,15532.5,16149,29150.5,0.507032371,0.530927835,0.929649155,5,41.92796463,-122.8075187,164.7354833,3030,0.033024116,0.005394214
MWWATHDPGQKSAR-UHFFFAOYSA-N,C#CC,Train,-0.41,40.0646,-102.7,42.153,-116.6610696,-116.6645592,-0.003489588,-116.629605,-116.633168,-0.003563,-114.4439998,-114.4409216,0.003078248,-114.401542,-114.39851,0.003032,0.8051,1.0433,-0.27236,0.00986,0.32913,0.29728,192.7748261,0,-1.0822,-0.76854,0.2744,0,7,7698,12172.5,12257,0.655844156,0.658121949,0.955128098,5,1.15282038,-45.12149303,46.27431341,1672,-0.026986539,0.003204526
MXBNEEHQIDLPLQ-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)N1CCCC1C(=O)N2,Test,-3.745,216.239,229,160.664,-724.5165877,-724.5328345,-0.016246809,-724.32818,-724.344491,-0.016311,-711.0365337,-711.0415498,-0.005016107,-710.809539,-710.81483,-0.005291,3.092,4.6418,-0.24557,-0.05291,0.26636,0.27049,403.1767273,-1.35568,-0.87692,-0.69758,0.70141,-2.45667,28,18806,24305,35208,0.521330057,0.706545159,0.711333775,3,22.11912203,-194.9556273,217.0747493,6508,0.033355063,0.011902089
MXXWOMGUGJBKIW-UHFFFAOYSA-N,C1CCN(CC1)C(=O)C=CC=Cc1ccc2c(c1)OCO2,Train,-3.46,285.342,131.25,198.387,-939.6800011,-939.6955209,-0.015519731,-939.397845,-939.413058,-0.015213,-922.2115776,-922.2133217,-0.001744191,-921.867993,-921.86941,-0.001417,4.1408,6.0662,-0.20783,-0.07346,0.24581,0.23275,557.9008789,-1.81957,-2.37533,-0.73198,0.65128,-2.29533,40,18269.5,36591,50528.5,0.344336575,0.470591422,0.681854149,7,10.05504644,-194.1420317,204.1970782,3852,0.028320814,0.005615449
MZZBPDKVEFVLFF-UHFFFAOYSA-N,CCNc1nc(Cl)nc(n1)NC(C)(C)C#N,Train,-3.15,240.6949,167.5,200.166,-1139.539778,-1139.556792,-0.01701399,-1139.356811,-1139.373736,-0.016925,-1121.246786,-1121.261602,-0.01481629,-1121.021966,-1121.037348,-0.015382,6.302,9.2731,-0.25761,-0.04283,0.27644,0.28253,471.2407837,0,-0.28893,-0.70668,0.62819,-3.42363,29,21615,29582,37531.5,0.530301435,0.637506401,0.737154155,3,10.89266942,-288.8522966,299.744966,6329,-0.045639484,0.016468969
NAEAAGULDNVNCW-UHFFFAOYSA-N,CCOC(=O)N1CCN(CC1)C(=O)OCC,Train,-0.729,230.2632,47,200.972,-802.3804969,-802.3931206,-0.012623718,-802.136248,-802.149764,-0.013516,-787.4544992,-787.4568409,-0.002341634,-787.153286,-787.159431,-0.006145,0.0016,0.0018,-0.24539,-0.00306,0.31621,0.27031,479.051178,-2.59484,-0.87844,-0.71912,0.94948,-3.63355,34,16615.5,33373,38234,0.414039741,0.468428886,0.950571092,7,-39.01405305,-165.8130599,126.7990069,3270,0.02399709,0.00245102
NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,Train,0.58,58.0798,-81,43.343,-193.1551708,-193.1617157,-0.006544894,-193.097876,-193.104395,-0.006519,-189.5244225,-189.5235081,0.00091434,-189.450654,-189.449767,0.000887,2.8794,3.7931,-0.26628,-0.03616,0.28311,0.2912,218.4291077,-0.60588,-0.84381,-0.69849,0.43785,-0.60588,10,10657,11908.5,14311.5,0.653846154,0.758094649,0.857142857,2,19.14117198,-87.76193433,106.9031063,3360,0.031816401,0.006154229
NBQCNZYJJMBDKY-UHFFFAOYSA-N,Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl,Train,-2.48,216.6669,176,148.575,-1070.986087,-1070.999984,-0.01389695,-1070.80842,-1070.822613,-0.014193,-1053.971189,-1053.976756,-0.00556648,-1053.752872,-1053.758299,-0.005427,3.5747,5.134,-0.24398,-0.05415,0.26512,0.2689,393.5438538,-1.32121,-1.14576,-0.72566,0.83706,-2.40146,27,18413.5,24039.5,32427,0.650814592,0.732212728,0.853709238,3,51.90149188,-154.9556891,206.857181,4563,0.045333592,0.017755697
NDAUXUAQIAJITI-UHFFFAOYSA-N,CC(C)(C)NCC(c1ccc(c(c1)CO)O)O,Train,-1.16115,239.3138,156,181.679,-788.462239,-788.4793237,-0.017084746,-788.179338,-788.197124,-0.017786,-773.7610094,-773.7758664,-0.014857065,-773.416697,-773.434642,-0.017945,5.0591,6.5037,-0.21913,-0.02024,0.29903,0.24405,489.1960144,-2.34493,-2.94747,-0.80108,0.53177,-3.0737,38,24669.5,35687.5,35969,0.625454545,0.720001752,0.823207479,6,5.137798267,-210.1496835,215.2874818,5399,0.037812852,0.015457932
NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1Cc2ccccc2N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl,Train,-3.63977,365.8337,165.5,211.608,-1867.605202,-1867.627548,-0.02234565,-1867.353513,-1867.377227,-0.023714,-1837.892112,-1837.910707,-0.01859544,-1837.590917,-1837.609339,-0.018422,1.2793,1.7355,-0.20831,-0.07961,0.23966,0.23323,582.8840942,-2.5809,-2.56112,-1.12627,2.3045,-2.14954,40,26829.5,42412.5,49213.5,0.52214426,0.617320526,0.853658537,10,-10.836173,-272.8152601,261.9790871,3979,0.035714063,0.014400746
NFACJZMKEDPNKN-UHFFFAOYSA-N,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,Train,-0.338,257.4376,80,164.588,-2180.114143,-2180.127139,-0.01299589,-2180.025351,-2180.038161,-0.01281,-2150.165923,-2150.17404,-0.00811677,-2150.052707,-2150.06217,-0.009463,4.3812,6.0522,-0.30022,-0.05501,0.26426,0.32514,379.1217346,-3.62391,-1.16839,-1.12479,2.43245,-1.07513,20,20279,24662.5,28932,0.644446107,0.752489628,0.874852116,6,54.2542385,-122.8256306,177.0798691,2978,0.030672345,0.005566737
NGFMICBWJRZIBI-UHFFFAOYSA-N,c1ccc(c(c1)CO)OC1C(C(C(C(CO)O1)O)O)O,Train,-0.85,286.281,199,186.135,-1032.767111,-1032.793472,-0.02636174,-1032.505385,-1032.531492,-0.026107,-1013.632183,-1013.65849,-0.02630726,-1013.319759,-1013.342571,-0.022812,2.1353,2.1221,-0.24627,-0.02515,0.29412,0.27119,483.4530029,-5.13898,-0.64597,-0.79522,0.51402,-5.13898,38,25508,31843.5,41396,0.565351669,0.740265231,0.79697321,6,160.9207788,-201.0863409,362.0071197,6424,0.041137306,0.017617405
NIPDVSLAMPAWTP-UHFFFAOYSA-N,COc1ccc(cc1N)[N+](=O)[O-],Train,-3.165,168.1518,118,113.514,-606.657895,-606.672261,-0.01436593,-606.541838,-606.556763,-0.014925,-595.3289502,-595.3333142,-0.004363989,-595.19061,-595.195426,-0.004816,7.1638,9.6023,-0.22579,-0.09204,0.22723,0.25071,344.5445251,-1.40336,-0.60908,-0.86438,0.49381,-1.77393,20,13905,18846.5,30595,0.429166667,0.572373013,0.780607457,3,69.47445233,-191.1846103,260.6590627,6069,0.042949261,0.012426472
NKDDWNXOKDWJAK-UHFFFAOYSA-N,COCOC,Train,0.48,76.095,-105,67.319,-269.5655936,-269.5707122,-0.005118604,-269.481698,-269.487069,-0.005371,-264.5523367,-264.5532702,-0.00093358,-264.448431,-264.448333,9.80E-05,0.266,0.2597,-0.27852,0.01069,0.32996,0.30344,245.8567657,-1.24744,-0.473,-0.62372,0.23161,-1.24744,13,11589.5,15480,16598,0.607954545,0.721590909,0.828125,6,-51.69647367,-65.99107418,14.29460051,903,-0.037012354,0.008804706
NKPDCGFEJUINIK-UHFFFAOYSA-N,c1cc(ccc1O)S(=O)(=O)c1cc(oc1)S(=O)(=O)N,Train,-2.403,303.3042,175,219.465,-1688.811848,-1688.840261,-0.0284129,-1688.668112,-1688.696871,-0.028759,-1661.618202,-1661.65451,-0.03630819,-1661.450065,-1661.485732,-0.035667,7.4514,10.7539,-0.26374,-0.06543,0.25384,0.28866,484.4169312,-4.98886,-1.50388,-1.11983,2.29676,-1.60026,28,24243.5,33661,35177,0.54886133,0.79729523,0.852796128,4,122.8696619,-297.823052,420.6927139,9125,0.046103311,0.022345464
NOOBQTYVTDBXTL-UHFFFAOYSA-N,c1cc2c(cc1O)sc(n2)S(=O)(=O)N,Train,-2.503,230.256,220.25,128.961,-1401.858276,-1401.878349,-0.02007278,-1401.76543,-1401.786216,-0.020786,-1380.291513,-1380.31578,-0.02426652,-1380.181165,-1380.2059,-0.024735,4.9559,6.7073,-0.24405,-0.07223,0.24704,0.26897,389.1110535,-2.62112,-0.85529,-1.12266,2.28988,-1.39218,20,15633,23488,32427.5,0.504451037,0.633476645,0.942912087,6,32.62955074,-211.2448684,243.8744192,4078,-0.049355489,0.014393791
NOQGZXFMHARMLW-UHFFFAOYSA-N,CN(C)NC(=O)CCC(=O)O,Train,-0.2,160.1724,154.5,114.847,-571.0468199,-571.070457,-0.023637116,-570.896655,-570.919926,-0.023271,-560.3799836,-560.3953224,-0.015338793,-560.191945,-560.210315,-0.01837,2.6541,6.816,-0.24117,-0.02203,0.29724,0.26609,368.3148193,-2.06101,-0.57835,-0.72686,0.82714,-2.90906,23,15737.5,24485,28581.5,0.543888743,0.606212215,0.914233273,2,-11.53482796,-310.0733959,298.5385679,7181,0.041573398,0.019397575
NPPQSCRMBWNHMW-UHFFFAOYSA-N,CCCC(C)(COC(=O)N)COC(=O)N,Train,-1.73737,218.2522,104.5,198.696,-764.280806,-764.2999898,-0.019183838,-764.047798,-764.066896,-0.019098,-750.0120531,-750.0193135,-0.007260346,-749.72348,-749.73152,-0.00804,3.1127,4.5941,-0.28473,-0.01001,0.30926,0.30965,456.7039795,-2.58062,-0.81136,-0.88448,0.92222,-4.34849,33,25816,31641.5,32719,0.65251525,0.951534735,0.964736824,7,-16.88274767,-200.3518451,183.4690975,2002,-0.050741803,0.017413647
NQDJXKOVJZTUJA-UHFFFAOYSA-N,Cc1ccnc2c1[nH]c(=O)c1cccnc1n2C1CC1,Train,-3.19,266.3018,246,201.659,-874.2504543,-874.2634273,-0.01297299,-874.023918,-874.037165,-0.013247,-857.9759137,-857.984406,-0.008492303,-857.703449,-857.711977,-0.008528,1.4731,2.1046,-0.23279,-0.07586,0.24341,0.25771,469.3535767,-0.59505,-0.96249,-0.73539,0.70718,-2.80364,34,24798.5,28641,41896.5,0.571171263,0.68327297,0.861158288,6,-18.36436393,-158.9598598,140.5954959,2173,-0.048243749,0.014501049
NQRLPDFELNCFHW-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)[N+](=O)[O-],Train,-2.69,180.1628,215,132.844,-644.7967366,-644.8141752,-0.017438574,-644.678767,-644.694861,-0.016094,-632.7362279,-632.7414714,-0.005243566,-632.590434,-632.595702,-0.005268,7.4516,9.9954,-0.26189,-0.10318,0.21609,0.28681,366.1656799,-1.5104,-0.74182,-0.77187,0.69891,-1.63227,21,12108.5,21924,32745,0.385429669,0.595835866,0.628101973,4,89.6019626,-207.4906173,297.0925799,5946,0.049371747,0.022819588
NRGGMCIBEHEAIL-UHFFFAOYSA-N,CCc1ccccn1,Train,0.51,107.1548,-63,94.46,-326.932045,-326.9371497,-0.005104684,-326.818805,-326.824028,-0.005223,-320.8031045,-320.8047908,-0.001686246,-320.664459,-320.666179,-0.00172,1.912,2.7955,-0.25929,-0.03509,0.28418,0.28421,299.5603333,0,-1.72775,-0.68214,0.259,-0.50065,17,14058.5,18019,23269.5,0.575799324,0.726913567,0.97382196,2,4.600848932,-63.7522359,68.35308483,2437,0.028048045,0.00475883
NRXQIUSYPAHGNM-UHFFFAOYSA-N,c1c(cc(c(c1I)O)I)C#N,Train,-3.61,370.9158,203.5,111.17,-421.2688741,-421.279908,-0.011033838,-421.226624,-421.237639,-0.011015,-14092.51588,-14092.52446,-0.0085702,-14092.4609,-14092.47003,-0.009127,4.2838,5.5244,-0.25959,-0.08334,0.23593,0.28451,364.4846802,-0.69208,-0.46214,-0.69208,0.52644,-0.62875,14,17507,18807.5,31911,0.433628319,0.443946188,0.921807184,5,75.78745041,-110.6148133,186.4022637,4201,0.036022977,0.013837623
NSMWYRLQHIXVAP-UHFFFAOYSA-N,CC1CNC(C)CN1,Train,0.49,114.19,115.75,112.983,-346.5684116,-346.5751418,-0.006730191,-346.396202,-346.403023,-0.006821,-340.0977802,-340.1081872,-0.010406974,-339.886785,-339.896821,-0.010036,1.9765,2.8253,-0.21299,-0.00501,0.31426,0.23791,303.8217773,0,-2.17673,-0.74035,0.4036,-1.4772,22,15985.5,20047,22716,0.665262923,0.74124961,0.854004133,5,-5.616869059,-64.51384896,58.8969799,971,-0.041766938,0.013905647
NTBYINQTYWZXLH-UHFFFAOYSA-N,c1cc(c(cc1[N+](=O)[O-])Cl)Cl,Train,-3.2,192.0012,41,107.814,-1355.952476,-1355.960297,-0.00782109,-1355.904795,-1355.913005,-0.00821,-1336.585277,-1336.588791,-0.00351381,-1336.523952,-1336.527638,-0.003686,3.1128,4.0027,-0.28709,-0.12099,0.19828,0.31201,326.0992737,-0.79952,-0.67779,-0.40056,0.50303,-0.19432,14,13262.5,17241.5,28670,0.403587444,0.497175141,0.772418371,4,76.92001243,-92.26117484,169.1811873,5257,0.031147047,0.010674882
NURQLCJSMXZBPC-UHFFFAOYSA-N,Cc1ccncc1C,Test,0.36,107.1548,-11,78.355,-326.9343549,-326.94075,-0.006395095,-326.821338,-326.827807,-0.006469,-320.8063064,-320.8089648,-0.002658458,-320.667515,-320.670183,-0.002668,3.1003,4.2467,-0.25717,-0.02968,0.28959,0.28209,287.8059998,0,-1.74715,-0.7103,0.25842,-0.50242,17,13463,14354,23508,0.578651699,0.589595376,0.977401126,4,10.36891146,-87.02970783,97.39861929,2258,0.026627066,0.004017835
NXFQHRVNIOXGAQ-YCRREMRBSA-N,c1cc([N+](=O)[O-])oc1/C=N/N1CC(=O)NC1=O,Test,-3.357,238.1592,268,124.247,-903.4943334,-903.5165803,-0.022246906,-903.383136,-903.405327,-0.022191,-886.6930495,-886.7001681,-0.007118623,-886.556732,-886.562144,-0.005412,5.3941,7.8779,-0.25572,-0.12136,0.19791,0.28064,428.0778809,-2.53252,1.36843,-0.6629,0.81833,-3.26302,23,13524.5,25495,38500,0.317757009,0.52106517,0.602711143,4,164.4125684,-240.3415187,404.7540871,9352,0.043279949,0.017118031
NYHAZDHVIPVSDM-UHFFFAOYSA-N,CC(C)C1CCC(=NO)C(=NO)C1,Train,-2.39,184.2376,-45.33,147.785,-612.4540781,-612.4661431,-0.012064981,-612.24411,-612.256587,-0.012477,-601.0921299,-601.0986961,-0.006566143,-600.83442,-600.84078,-0.00636,1.3591,2.4113,-0.25319,-0.03446,0.28481,0.27811,396.1569519,-1.22996,-2.95727,-0.68241,0.52564,-1.55491,29,18284,26858,32356.5,0.558232932,0.664021691,0.833333333,6,-87.04791853,-169.5804731,82.53255459,4262,-0.039788943,0.011708606
NZDAAPUTURAWII-UHFFFAOYSA-N,CC(=O)NC(=O)COC(=O)c1ccccc1,Test,-2.401,221.2122,104.5,161.323,-781.5079493,-781.5269938,-0.019044448,-781.344109,-781.362759,-0.01865,-766.9394234,-766.9451002,-0.005676795,-766.737929,-766.746553,-0.008624,7.0352,9.1057,-0.25733,-0.08195,0.23732,0.28225,441.4270325,-2.41197,-0.02108,-0.78201,0.82968,-3.10926,27,19911,27096.5,37246,0.49151454,0.653829751,0.842676248,4,48.17040974,-235.8627418,284.0331515,4600,0.033042419,0.007489686
NZNPHIKNHGRVLZ-UHFFFAOYSA-N,CC(C)(C)NC(=O)COC(=O)c1ccccc1,Train,-2.866,235.2822,112.5,180.373,-786.1149538,-786.1256649,-0.010711129,-785.876346,-785.888152,-0.011806,-771.4325925,-771.432509,8.35E-05,-771.144943,-771.144217,0.000726,3.7127,4.9437,-0.25531,-0.07142,0.24785,0.28023,479.1242065,-1.88958,-1.95469,-0.69075,0.82631,-2.54135,34,22106.5,33400.5,38909.5,0.502784219,0.608070709,0.94354841,11,-15.90309987,-131.5222714,115.6191716,2815,0.029407517,0.005249309
OGDVEMNWJVYAJL-UHFFFAOYSA-N,CCOc1ccc2CC3C4C=CC(C5C4(CCN3C)c2c1O5)O,Test,-0.82,313.3956,200,262.611,-1018.235869,-1018.251516,-0.01564701,-1017.892151,-1017.907298,-0.015147,-999.393406,-999.4064012,-0.012995185,-998.974724,-998.986701,-0.011977,2.0678,3.4141,-0.19456,-0.01405,0.30522,0.21948,535.4877319,-1.89438,-3.41764,-0.79099,0.5159,-2.47309,46,28032.5,33246,46410.5,0.522784193,0.672934728,0.845711583,8,-130.6872386,-250.2351107,119.5478721,5136,-0.047393727,0.020716709
