StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
DOIRQSBPFJWKBE-UHFFFAOYSA-N,O=C(OCCCC)c1c(C(=O)OCCCC)cccc1,Train,-4.33587,278.3474,-35,194.119,-923.9193801,-923.9314355,-0.01205539,-923.615693,-923.62872,-0.013027,-906.7056098,-906.7036065,0.002003293,-906.333062,-906.33338,-0.000318,3.4175,4.9744,-0.26534,-0.06384,0.25543,0.29026,579.3273926,-2.37463,-2.99829,-0.6873,0.83752,-2.37463,42,27763.5,33057,51336.5,0.471563907,0.499545327,0.868292154,5,-114.7110395,-213.5073563,98.79631689,4210,-0.050020662,0.01906541
DOWJXOHBNXRUOD-UHFFFAOYSA-N,Cc1c2c(c3c(cc2)cccc3)ccc1,Train,-5.85,192.2598,123,142.658,-578.8733569,-578.8787177,-0.005360781,-578.687415,-578.692775,-0.00536,-568.0649471,-568.0616671,0.003279946,-567.842413,-567.839372,0.003041,0.371,0.5178,-0.21769,-0.04975,0.26952,0.24261,397.0338745,0,-3.00176,-0.70814,0.2532,0,27,15080.5,21113.5,38166,0.382022472,0.515306122,0.695434622,9,-25.65841878,-84.89256572,59.23414694,1765,-0.024801542,0.002149073
DPJCXCZTLWNFOH-UHFFFAOYSA-N,O=[N+]([O-])c1c(N)cccc1,Train,-1.96,138.1256,72,84.979,-492.1326926,-492.1442294,-0.011536825,-492.047072,-492.058383,-0.011311,-482.9104701,-482.9116899,-0.001219767,-482.807207,-482.808938,-0.001731,5.2258,7.4185,-0.23572,-0.09731,0.22196,0.26064,295.538208,-0.91471,-0.73625,-0.79305,0.48381,-1.22395,16,12998,14647,26054,0.439393939,0.480662983,0.945431515,2,31.91940194,-152.2278413,184.1472433,4274,0.043085457,0.018079111
DPSPPJIUMHPXMA-UHFFFAOYSA-N,Fc1cc2c(=O)c(C(=O)O)cn3C(C)CCc(c23)c1,Train,-3.7326,261.2521,254,181.816,-921.0679377,-921.090405,-0.02246726,-920.869358,-920.892559,-0.023201,-903.9950817,-904.0044826,-0.009400941,-903.755347,-903.764974,-0.009627,10.3788,14.5314,-0.2459,-0.08342,0.23585,0.27082,436.6315002,-2.10928,-0.65873,-0.74307,0.80753,-2.81478,31,21280,23810.5,39926,0.601294709,0.679034944,0.883094554,3,179.4147776,-303.7222699,483.1370475,9923,0.048688607,0.012399536
DQJCHOQLCLEDLL-UHFFFAOYSA-N,Cc1c2n3c(sc2ccc1)nnc3,Train,-2.07,189.2344,187.25,101.412,-909.6113101,-909.6263767,-0.015066582,-909.499227,-909.514086,-0.014859,-895.125797,-895.1372067,-0.011409677,-894.988817,-895.000109,-0.011292,6.7587,9.1311,-0.24016,-0.04777,0.2715,0.26508,346.7327271,0,-1.15415,-0.70964,0.44459,-0.67319,20,15693.5,17478,31611,0.469189781,0.544973545,0.877070994,2,81.55113855,-183.3268603,264.8779989,7205,0.036763081,0.008387275
DQWPFSLDHJDLRL-UHFFFAOYSA-N,P(=O)(OCC)(OCC)OCC,Train,0.43,182.1559,-56.2,119.334,-880.0297216,-880.0427711,-0.013049512,-879.853596,-879.867364,-0.013768,-865.3879358,-865.3916943,-0.003758426,-865.169602,-865.175515,-0.005913,3.9792,5.8005,-0.29034,-0.0005,0.31877,0.31526,412.8551636,-3.76902,-2.50804,-1.13839,2.63711,-1.13191,26,23531,24112.5,30550,0.821228711,0.946538577,0.999723686,6,-58.25102431,-195.0962027,136.8451784,3771,0.026512791,0.003691877
DQZCVNGCTZLGAQ-UHFFFAOYSA-N,O=C(N(C)C)NC1CCCCCCC1,Train,-2.36,198.3076,138,140.404,-617.1808421,-617.1912576,-0.010415446,-616.894269,-616.9064,-0.012131,-605.6456528,-605.6478858,-0.002233007,-605.295456,-605.298002,-0.002546,3.7421,5.6828,-0.23396,-0.00909,0.31018,0.25888,436.5383911,-0.75618,-3.52032,-0.75618,0.82038,-1.96852,36,19715,32067,32690,0.54424648,0.655174361,0.873052404,2,-4.578944358,-153.3468814,148.767937,4260,0.034922051,0.01235126
DRLFMBDRBRZALE-UHFFFAOYSA-N,O=C(NCCc1c2c([nH]c1)ccc(OC)c2)C,Train,-5.094,232.2816,117.25,206.9,-765.0102156,-765.0294498,-0.019234109,-764.782923,-764.801945,-0.019022,-750.7411761,-750.7475191,-0.006342988,-750.463153,-750.469839,-0.006686,2.9126,4.2354,-0.19911,-0.02322,0.29605,0.22403,483.4728394,-1.28917,-1.86346,-0.76759,0.6805,-2.50897,33,19541.5,29381.5,43348,0.39611097,0.584558099,0.673016399,4,-16.3409676,-234.6663978,218.3254302,3858,0.034359087,0.016651084
DRUIESSIVFYOMK-UHFFFAOYSA-N,ClC(Cl)(Cl)C#N,Train,-2.17,144.3877,-42,86.678,-1511.501074,-1511.504793,-0.00371867,-1511.515595,-1511.519459,-0.003864,-1492.221829,-1492.219403,0.00242647,-1492.232173,-1492.229888,0.002285,2.0568,2.5953,-0.34138,-0.08529,0.23398,0.3663,255.1771545,0,-0.00603,-0.2776,0.25441,0.00603,6,15299,15718.5,15837,0.914397253,0.945364278,0.980263158,8,-0.888617928,-49.44488485,48.55626692,1430,-0.034576843,0.008106929
DSBMOVYUOIIPDK-UHFFFAOYSA-N,O=C1N(Cc2ccccc2)C(=O)NC1(C)C,Train,-1.795,218.2548,105.2,198.644,-725.7429182,-725.7573074,-0.014389254,-725.539835,-725.555487,-0.015652,-712.2015273,-712.204033,-0.00250566,-711.953879,-711.958763,-0.004884,2.5736,3.5426,-0.25513,-0.02494,0.29433,0.28005,432.7621155,-1.32449,-1.30799,-0.68321,0.83746,-2.49533,30,21183,29966.5,34289.5,0.586767348,0.644153608,0.949838267,8,-10.39287886,-188.236658,177.8437792,4562,0.036531579,0.017868374
DSKJPMWIHSOYEA-UHFFFAOYSA-N,S(=O)(=O)(Oc1c(CCCC)c(C)nc(NCC)n1)N(C)C,Train,-4.16,316.4176,50.5,251.923,-1352.695284,-1352.709328,-0.01404412,-1352.372878,-1352.387816,-0.014938,-1329.579865,-1329.593702,-0.01383678,-1329.185627,-1329.202331,-0.016704,4.5733,6.8318,-0.2231,-0.04166,0.27761,0.24802,577.2781372,-2.59886,-3.48767,-0.94359,2.51029,-2.62101,45,32852.5,35925,46550.5,0.539135013,0.709127791,0.99026028,5,-25.99686243,-235.0166274,209.019765,5430,0.033719038,0.009766138
DSRNRYQBBJQVCW-UHFFFAOYSA-N,Clc1c(OC)ccc(NC(=O)N(C)C)c1,Train,-2.56,228.6779,126.5,159.453,-1109.065904,-1109.081182,-0.01527773,-1108.887039,-1108.903034,-0.015995,-1091.347014,-1091.352229,-0.00521498,-1091.127136,-1091.13351,-0.006374,2.7996,4.558,-0.20923,-0.02227,0.297,0.23415,444.2149048,-1.27811,-0.94119,-0.73424,0.82527,-2.45658,28,17107,27697,39260,0.410790409,0.57720916,0.671493893,4,32.97621246,-221.6510583,254.6272708,5332,-0.041357485,0.017749134
DSSYKIVIOFKYAU-UHFFFAOYSA-N,O=C1C2(C)C(C)(C)C(C1)CC2,Train,-1.95466,152.2358,177,143.561,-465.9386447,-465.9457171,-0.007072365,-465.73176,-465.739052,-0.007292,-457.2806184,-457.279472,0.001146372,-457.024216,-457.023147,0.001069,3.3467,4.59,-0.24189,-0.02529,0.29398,0.26681,338.0643311,-0.61504,-3.40602,-0.68281,0.63253,-0.61504,27,21947.5,22568,23280.5,0.938802638,0.964923054,0.978319842,3,-20.86285512,-109.7785734,88.91571829,3296,0.023684868,0.002517615
DTGKSKDOIYIVQL-UHFFFAOYSA-N,OC1C2(C)C(C)(C)C(C1)CC2,Train,-2.32,154.2516,208,128.24,-467.1317053,-467.1368969,-0.005191554,-466.901198,-466.906796,-0.005598,-458.4563391,-458.4576402,-0.001301104,-458.172376,-458.173919,-0.001543,1.5706,2.2062,-0.26289,-0.0062,0.31307,0.28781,340.9176636,-0.79957,-3.81834,-0.79957,0.5095,-0.79957,29,21563,23114,23975.5,0.920628058,0.958868115,0.969839732,2,-2.581920444,-50.69539351,48.11347306,1392,0.034564277,0.016242511
DTMRKGRREZAYAP-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1,Train,-9.159894,429.7718,157,241.974,-4140.042391,-4140.047841,-0.00545046,-4139.99,-4139.995526,-0.005526,-4086.612434,-4086.620858,-0.00842363,-4086.538854,-4086.547448,-0.008594,1.0639,1.8136,-0.27082,-0.06857,0.2507,0.29574,521.6300659,0,-1.02842,-0.2046,0.28413,0.46019,22,24978.5,40386,42124.5,0.529283655,0.565486303,0.949152542,7,128.698889,0,128.698889,3425,0.035368693,0.010951991
DVQVBLBKEXITIK-UHFFFAOYSA-N,S(=O)(=O)(Nc1sc(C(C)(C)C)nn1)c1ccc(N)cc1,Train,-3.74,312.404,222,234.367,-1632.694132,-1632.717084,-0.0229514,-1632.465096,-1632.48843,-0.023334,-1606.791541,-1606.817294,-0.02575299,-1606.514261,-1606.54126,-0.026999,6.4223,8.987,-0.23871,-0.05554,0.26373,0.26363,533.2980957,-1.92087,-3.11268,-0.96192,2.31613,-1.53754,36,24916.5,38767.5,40529,0.482390455,0.756735267,0.945642609,4,-1.368604686,-304.6579874,303.2893828,5207,0.048495205,0.020890931
DVVGIUUJYPYENY-UHFFFAOYSA-N,O=c1n(C)cccc1,Train,0.96,109.1274,31,98.768,-362.8464672,-362.8585264,-0.012059225,-362.755795,-362.767629,-0.011834,-356.0400743,-356.042034,-0.001959721,-355.930281,-355.931619,-0.001338,4.3214,6.2574,-0.22472,-0.05094,0.26833,0.24964,277.9747314,-0.72858,-0.66245,-0.72858,0.61137,-1.14301,15,12509,14705.5,22703,0.56043956,0.623368559,0.969818527,2,19.0973892,-146.6618745,165.7592637,4563,0.036326817,0.01151557
DWEPFAMAQPVFBH-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2S(=O)CCC(O)c2c1,Train,-1.348,267.3324,165,139.237,-1822.260484,-1822.287502,-0.02701872,-1822.136723,-1822.163399,-0.026676,-1795.168727,-1795.207002,-0.03827505,-1795.016986,-1795.053896,-0.03691,1.4365,3.2523,-0.25769,-0.08472,0.23455,0.28261,418.5163269,-3.70872,-2.42417,-1.11827,2.30798,-0.66775,24,19766,27279,33200.5,0.552158599,0.722834762,0.793408956,5,125.3914064,-248.9061431,374.2975495,8116,0.046118476,0.019112441
DXXVCXKMSWHGTF-UHFFFAOYSA-N,Clc1c(Oc2cc(OC)c([N+](=O)[O-])cc2)ccc(Cl)c1,Train,-5.906,314.1244,113.5,183.809,-1776.747143,-1776.762619,-0.01547571,-1776.595795,-1776.611405,-0.01561,-1749.598964,-1749.605942,-0.00697792,-1749.411273,-1749.417638,-0.006365,5.8396,8.0455,-0.256,-0.09037,0.2289,0.28092,505.0493469,-1.86892,-1.03043,-0.50901,0.49096,-1.34257,29,23408,37438.5,41635,0.520676168,0.608326159,0.879661049,4,100.468452,-202.7167958,303.1852479,7375,0.037153353,0.010298894
DYDNPESBYVVLBO-UHFFFAOYSA-N,O=CNc1ccccc1,Train,-0.68,121.1384,47,86.3,-400.9594649,-400.9709059,-0.011441001,-400.86487,-400.876365,-0.011495,-393.4445378,-393.4447967,-0.000258974,-393.331354,-393.331732,-0.000378,3.8984,5.0832,-0.24276,-0.03739,0.28188,0.26768,301.1521912,-0.68315,-0.58935,-0.68315,0.52389,-1.31632,16,12161.5,17573,25507,0.409527272,0.582822086,0.684931486,2,62.45168243,-110.9124218,173.3641042,5102,0.033979636,0.011353066
DZMDPHNGKBEVRE-UHFFFAOYSA-N,ClCCCCCCC,Train,-3.99,134.6485,-69.25,127.04,-736.0042174,-736.0080003,-0.003782831,-735.831862,-735.836204,-0.004342,-725.2057719,-725.2056963,7.56E-05,-724.990915,-724.991016,-0.000101,2.5852,3.1826,-0.29355,0.00256,0.32183,0.31847,367.2807617,0,-3.45594,-0.68808,0.26207,-0.13881,23,11019.5,26025.5,26612,0.359861592,0.38906052,0.866666667,2,-1.408484548,-69.81970641,68.41122186,2636,0.025952664,0.004124398
DZQVFHSCSRACSX-UHFFFAOYSA-N,S(=O)(=O)(Nc1ncc(C)cn1)c1ccc(N)cc1,Test,-2.82,264.3014,262.5,190.665,-1194.01525,-1194.036555,-0.02130555,-1193.833792,-1193.855404,-0.021612,-1173.859079,-1173.881867,-0.02278881,-1173.639961,-1173.663773,-0.023812,7.659,10.9832,-0.22965,-0.05508,0.26419,0.25457,476.6925049,-1.93653,-1.27527,-0.97781,2.32873,-2.39275,30,24525.5,32717.5,35737,0.53095088,0.764171625,0.903978069,6,-17.91829236,-325.2548896,307.3365972,5570,-0.05319117,0.021347018
DZTHIGRZJZPRDV-UHFFFAOYSA-N,O=C(O)C(NC(=O)C)Cc1c2c([nH]c1)cccc2,Train,-2.31,246.2652,205,169.586,-839.0636863,-839.0856292,-0.021942824,-838.852355,-838.874881,-0.022526,-823.4055047,-823.4176638,-0.012159079,-823.150125,-823.163301,-0.013176,4.0889,6.2936,-0.21193,-0.02572,0.29355,0.23685,465.104248,-2.09688,-1.04351,-0.7638,0.82077,-3.29639,32,22135,28982.5,39510.5,0.50650805,0.680458458,0.856088678,4,62.15882185,-257.3067104,319.4655323,5513,0.04301689,0.018597343
DZZWHBIBMUVIIW-DTORHVGOSA-N,Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2n(C3CC3)cc(C(=O)O)c(=O)c2c1N,Train,-3.3711,392.4046,265,279.241,-1381.657466,-1381.679332,-0.02186611,-1381.310289,-1381.332392,-0.022103,-1356.051109,-1356.065288,-0.014179,-1355.63537,-1355.650042,-0.014672,9.2635,12.7804,-0.21778,-0.07087,0.2484,0.2427,584.5751343,-2.13618,-1.08458,-0.83948,0.80609,-5.27653,50,28253.5,36274,55119,0.509528956,0.722660564,0.742065586,4,181.7336577,-287.0709695,468.8046271,13682,0.033617133,0.009255169
FBPFZTCFMRRESA-UHFFFAOYSA-N,OC(C(O)C(O)CO)C(O)CO,Train,1.09,182.173,168,140.39,-688.39344,-688.4106638,-0.017223821,-688.214665,-688.233051,-0.018386,-675.6014357,-675.6215251,-0.020089368,-675.387649,-675.407211,-0.019562,0.9493,1.5892,-0.27194,-0.01543,0.30384,0.29686,360.1988831,-4.85622,-0.14942,-0.81787,0.53239,-4.85622,26,15475.5,26099.5,28937.5,0.529064703,0.5940339,0.98678783,8,29.70912316,-145.3220044,175.0311276,1939,0.045298472,0.020086249
FCYQIDFMSYIAEB-UHFFFAOYSA-N,O(COc1c2OC3C(O)CCC4C53c2c(cc1)CC4N(C)CC5)C,Train,-1.959,331.4108,9.98,269.812,-1094.666949,-1094.683653,-0.01670373,-1094.29662,-1094.3137,-0.01708,-1074.440519,-1074.454521,-0.01400182,-1073.988758,-1074.001256,-0.012498,3.2204,4.4753,-0.19562,-0.01049,0.30878,0.22054,552.9794312,-2.51855,-3.16827,-0.7997,0.5137,-3.09886,49,28389,34300,48277,0.499879504,0.651765539,0.887116468,9,-142.0675524,-273.4570075,131.3894551,5725,-0.047052733,0.018827342
FDDDEECHVMSUSB-UHFFFAOYSA-N,S(=O)(=O)(N)c1ccc(N)cc1,Train,-1.38663,172.2014,165.5,123.22,-891.5525242,-891.5726783,-0.020154009,-891.446505,-891.465963,-0.019458,-877.0175855,-877.037698,-0.020112497,-876.893218,-876.912463,-0.019245,5.9801,9.0559,-0.23193,-0.03485,0.28442,0.25685,343.5537109,-1.96766,-1.16985,-1.1214,2.28848,-1.64587,19,14557.5,20905.5,27935,0.60929833,0.677633196,0.987033687,4,25.8813139,-235.7541083,261.6354222,4354,-0.053862283,0.019897325
FDPIMTJIUBPUKL-UHFFFAOYSA-N,O=C(CC)CC,Test,-0.28,86.1334,-39,79.517,-271.7961458,-271.8028276,-0.006681791,-271.687856,-271.692806,-0.00495,-266.6939223,-266.69334,0.00058225,-266.555297,-266.554582,0.000715,2.8862,4.0329,-0.25436,-0.02317,0.2961,0.27928,279.8872375,-0.62051,-1.90828,-0.69354,0.60814,-0.62051,16,11110.5,17985,19697,0.492890995,0.608490566,0.8,2,10.10384593,-94.47159801,104.5754439,3581,0.029202861,0.005906282
FEFQUIPMKBPKAR-UHFFFAOYSA-N,O=C(N1C(=O)CCCCC1)c1ccccc1,Train,-2.167,217.267,69.625,171.6,-709.6569325,-709.6708474,-0.01391495,-709.438408,-709.452631,-0.014223,-696.4333057,-696.4349111,-0.001605421,-696.168191,-696.169669,-0.001478,3.8576,5.5556,-0.25396,-0.06109,0.25818,0.27888,427.0641174,-1.25088,-2.07818,-0.63762,0.73327,-1.78967,31,19984,31052,34308,0.529679599,0.623075871,0.823585241,3,5.877334189,-230.654737,236.5320712,8141,0.028738445,0.005718755
FEMZVDSBIXDODB-UHFFFAOYSA-N,Fc1c(N2CC(N)(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Train,-5.639,349.3364,287,224.771,-1247.653011,-1247.679381,-0.02637016,-1247.379496,-1247.405873,-0.026377,-1224.545634,-1224.561606,-0.01597203,-1224.211794,-1224.228123,-0.016329,13.2122,17.8723,-0.22684,-0.07125,0.24802,0.25176,552.3091431,-2.12136,-0.38375,-0.93281,0.80739,-4.57397,42,23470.5,34349,51033,0.434164613,0.699524332,0.731501051,4,210.5439011,-355.0012386,565.5451397,13768,0.041076782,0.011388258
FERIUCNNQQJTOY-UHFFFAOYSA-N,O=C(O)CCC,Train,-0.19,88.106,-6,66.447,-307.7161248,-307.729033,-0.012908151,-307.62834,-307.641147,-0.012807,-301.9586857,-301.9656003,-0.006914604,-301.848116,-301.855064,-0.006948,4.4152,5.8115,-0.28726,-0.01889,0.30038,0.31218,259.8746643,-1.37329,-0.92632,-0.73099,0.82585,-1.37329,14,13030,16162.5,18006,0.675598628,0.728068396,0.947368421,2,32.25672823,-138.5331799,170.7899081,3684,0.04635991,0.022601624
FFEARJCKVFRZRR-UHFFFAOYSA-N,S(CCC(N)C(=O)O)C,Train,-0.42,149.2074,280,116.553,-800.5720041,-800.589485,-0.017480936,-800.443322,-800.461033,-0.017711,-788.0297736,-788.0381259,-0.008352281,-787.867626,-787.876077,-0.008451,6.7494,9.1637,-0.23964,-0.02357,0.2957,0.26456,337.9596558,-1.40012,-1.29242,-0.94763,0.81984,-2.21333,20,14756.5,23397.5,25638,0.543933054,0.612938166,0.848664735,3,107.8209663,-202.0954112,309.9163775,7300,0.042454298,0.016948063
FFGPTBGBLSHEPO-UHFFFAOYSA-N,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,Train,-3.07931,236.2726,191,170.864,-763.5937941,-763.6093693,-0.015575127,-763.39665,-763.41242,-0.01577,-749.3287464,-749.3303387,-0.001592311,-749.095004,-749.096844,-0.00184,3.8971,5.9497,-0.22547,-0.06328,0.25599,0.25039,439.9343567,-0.72647,-1.30825,-0.88981,0.82324,-2.14218,30,21033.5,30076,34082,0.622746926,0.711422972,0.845740996,5,-27.05618774,-212.8263389,185.7701511,4667,0.029087417,0.005523665
FGLBSLMDCBOPQK-UHFFFAOYSA-N,O=[N+]([O-])C(C)C,Test,-0.62,89.0938,-92.7778,70.631,-323.6620046,-323.6702511,-0.00824651,-323.586011,-323.595456,-0.009445,-317.5848085,-317.5876958,-0.002887248,-317.488008,-317.49101,-0.003002,4.1283,5.1149,-0.30523,-0.08231,0.23696,0.33015,252.7227478,-0.80964,-1.52101,-0.70292,0.501,-0.30864,13,14100.5,15039,16611,0.800188555,0.881127819,0.915806569,2,43.896675,-124.382321,168.278996,5300,0.031750754,0.008510943
FHADSMKORVFYOS-UHFFFAOYSA-N,OC1CCCCCCC1,Train,-1.29,128.2138,14.5,111.71,-389.7142827,-389.7202474,-0.005964704,-389.51455,-389.520878,-0.006328,-382.4468805,-382.4501605,-0.003279978,-382.201775,-382.205085,-0.00331,1.9151,2.5401,-0.26907,0.00059,0.31986,0.29399,322.7430725,-0.81004,-3.2625,-0.81004,0.50706,-0.81004,25,18062,19388.5,24778.5,0.678236458,0.726256983,0.928887746,2,-27.05089781,-68.47743338,41.42653557,1507,-0.045439571,0.014780664
FLVIGYVXZHLUHP-UHFFFAOYSA-N,S=C(NCC)NCC,Train,-1.46,132.2232,77,110.242,-705.4785902,-705.494414,-0.015823809,-705.340651,-705.356383,-0.015732,-694.6487303,-694.651545,-0.00281469,-694.479058,-694.480883,-0.001825,5.7819,8.6015,-0.20298,-0.01346,0.30581,0.2279,339.4888916,0,-1.65876,-0.70942,0.45415,-1.71333,20,16704.5,19906,25724.5,0.561268613,0.669303786,0.945578243,3,64.47729142,-221.5766738,286.0539652,6884,0.039824489,0.014233952
FMGSKLZLMKYGDP-USOAJAOKSA-N,O=C1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)C[C@@H](O)CC4)CC2)CC1,Train,-4.06153,288.429,145.75,265.279,-891.3569812,-891.3692564,-0.012275224,-890.962291,-890.974823,-0.012532,-874.8268726,-874.8309539,-0.004081338,-874.346144,-874.349986,-0.003842,3.6302,4.921,-0.2451,-0.03239,0.28688,0.27002,496.0800476,-1.42284,-5.77804,-0.80744,0.63613,-1.42284,49,24130,35425.5,39307,0.602888087,0.656703996,0.916748784,6,34.29788657,-154.874914,189.1728006,6250,0.026177781,0.004613964
FMINYZXVCTYSNY-UHFFFAOYSA-N,O=C(N(C)c1ccccc1)NC(C)(C)c1ccccc1,Train,-3.35,268.3578,72,232.626,-844.6281425,-844.641385,-0.013242579,-844.338317,-844.352589,-0.014272,-828.8285613,-828.827899,0.000662283,-828.480297,-828.479493,0.000804,3.7248,5.4801,-0.22454,-0.02401,0.29526,0.24946,527.4960327,-0.73222,-3.25654,-0.73222,0.83186,-1.94585,40,21767,37990.5,44766,0.446103065,0.537505483,0.879975225,5,-12.43614078,-187.4396868,175.003546,5892,0.029335135,0.007792989
FMKMKBLHMONXJM-UHFFFAOYSA-N,Nc1n(c2ccccc2)nc(C)c1,Train,-0.938,173.217,115.5,140.157,-551.9468971,-551.9576724,-0.010775339,-551.788146,-551.799496,-0.01135,-541.6392883,-541.6437585,-0.004470249,-541.448102,-541.452794,-0.004692,2.8857,4.2335,-0.21401,-0.0263,0.29297,0.23893,385.3661804,0,-1.67872,-0.88096,0.43676,-1.49951,24,16869.5,23995,32634.5,0.443579767,0.622954208,0.774854304,3,-9.811129351,-139.7810936,129.9699642,3647,-0.038327692,0.016127999
FNFPHNZQOKBKHN-UHFFFAOYSA-N,O=C(OCC(=O)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CC(C)(C)C,Train,-5.51,460.6094,168,343.112,-1504.350891,-1504.37492,-0.02402835,-1503.778038,-1503.802782,-0.024744,-1476.433672,-1476.443088,-0.00941626,-1475.733769,-1475.740381,-0.006612,7.195,9.3307,-0.23758,-0.05477,0.2645,0.2625,727.8582153,-3.9795,-6.5851,-0.79489,0.84053,-3.9795,73,26739,56276.5,64450.5,0.400794865,0.454120791,0.907493187,8,141.3175109,-270.2109237,411.5284346,11150,0.033708658,0.013864568
FNROXVCRPXYLRT-UHFFFAOYSA-N,O=C(N(C)C)CCCOC(=O)c1ccccc1,Train,-1.229,235.2822,40.5,170.171,-786.1048802,-786.1186056,-0.013725436,-785.868688,-785.882586,-0.013898,-771.427652,-771.4278003,-0.000148292,-771.138371,-771.138243,0.000128,5.0649,7.5105,-0.25031,-0.0569,0.26237,0.27523,486.0928955,-1.92999,-1.90026,-0.71644,0.82082,-2.42052,34,21294,31451,41565.5,0.438095238,0.597100271,0.719456173,5,55.87697523,-183.5582562,239.4352314,5117,0.033422381,0.006172347
FOANIXZHAMJWOI-UHFFFAOYSA-N,Brc1ccc(C(O)(C(=O)OC(C)C)c2ccc(Br)cc2)cc1,Test,-4.93,428.1196,77,205.145,-6026.623123,-6026.628557,-0.0054341,-6026.384164,-6026.390272,-0.006108,-5956.065471,-5956.065291,0.00018006,-5955.774603,-5955.774362,0.000241,3.4623,3.0078,-0.24858,-0.04192,0.27735,0.2735,567.260437,-1.94474,-2.57128,-0.75716,0.84164,-1.83595,38,31198.5,39742.5,43856,0.631386594,0.821371349,0.934384634,5,103.1891151,-128.0761694,231.2652845,4304,0.032126929,0.012278577
FOCAUTSVDIKZOP-UHFFFAOYSA-N,ClCC(=O)O,Train,0.944261,94.4975,62,51.381,-688.6786643,-688.6893473,-0.010683007,-688.65491,-688.665564,-0.010654,-678.7925521,-678.7991807,-0.006628565,-678.761286,-678.767134,-0.005848,2.912,3.6784,-0.30369,-0.02632,0.29295,0.32861,222.8913269,-1.33454,0.25683,-0.70935,0.81162,-1.40156,8,10628.5,12963,15525.5,0.6222181,0.78030303,0.879942717,2,46.37927802,-107.3133262,153.6926042,3604,0.042645007,0.013932669
FOIBFBMSLDGNHL-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,Train,-12.790485,459.7548,315,206.69,-4289.252637,-4289.258783,-0.00614616,-4289.214852,-4289.218488,-0.003636,-4233.147357,-4233.157494,-0.01013713,-4233.093041,-4233.104382,-0.011341,0.0001,0.0002,-0.24548,-0.07514,0.24413,0.2704,518.993042,-0.93823,0.3688,-0.46942,0.29944,-0.36094,22,17738.5,24580,52201.5,0.296052632,0.405405405,0.728476867,10,108.3239053,0,108.3239053,1616,0.030377662,0.009100807
FPQJEXTVQZHURJ-UHFFFAOYSA-N,O=C(NCCO)C(=O)NCCO,Test,-0.112,176.1718,168,130.549,-646.3060937,-646.3257009,-0.019607272,-646.151042,-646.170614,-0.019572,-634.2210555,-634.2345326,-0.013477133,-634.028834,-634.043642,-0.014808,1.035,1.1782,-0.26723,-0.06007,0.2592,0.29215,386.9068298,-2.97604,0.33588,-0.80345,0.60699,-4.244,24,15249.5,26481.5,28363,0.492424242,0.615388105,0.878969749,6,90.1951352,-164.5100201,254.7051553,6905,0.036473415,0.014826261
FRDAATYAJDYRNW-UHFFFAOYSA-N,OC(CC)(CC)C,Train,-0.38,102.176,-24,110.91,-312.3081902,-312.3134574,-0.00526725,-312.147992,-312.153594,-0.005602,-306.4509567,-306.4525789,-0.001622252,-306.251795,-306.253506,-0.001711,1.7751,2.4176,-0.27077,-0.00204,0.31723,0.29569,298.6975403,-0.81048,-2.81666,-0.81048,0.5042,-0.81048,21,15891.5,19546.5,22458,0.74341906,0.802146254,0.949900428,3,-20.52272876,-63.98600655,43.46327779,1417,-0.045155968,0.014555244
FRQUNVLMWIYOLV-UHFFFAOYSA-N,Clc1c(Cl)c(OC)ccc1Cl,Train,-4.29,211.4749,69.5,138.684,-1725.55359,-1725.564312,-0.0107215,-1725.487614,-1725.497251,-0.009637,-1702.299439,-1702.306627,-0.0071876,-1702.215753,-1702.223059,-0.007306,3.1003,5.9403,-0.25825,-0.04633,0.27294,0.28317,351.4087219,-0.53302,-0.81391,-0.53302,0.32242,-0.42732,16,14903.5,19268,30650,0.429166667,0.556149733,0.745368562,2,63.92362236,-103.0849089,167.0085313,4294,0.038893463,0.009823087
