StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
MNCUCCJMXIWMJJ-UHFFFAOYSA-N,N#CSC=CSC#N,Test,-0.038971514,142.205,56.875,108.463,-1059.431319,-1059.443978,-0.01265988,-1059.41359,-1059.426155,-0.012565,-1044.54433,-1044.550068,-0.00573893,-1044.516062,-1044.52171,-0.005648,0.0013,0.001,-0.2638,-0.06771,0.1903,0.23583,310.5637817,0,-0.6987,-0.39765,0.4164,0.12276,10,6223.5,10491.5,12729.5,0.347593583,0.503937095,0.575221239,3,167.8635228,-133.331355,301.1948778,7343,0.04101796,0.015567471
MRQIXHXHHPWVIL-ISLYRVAYSA-N,OC1=CC=C2C=CC=CC2=C1\N=N\C1=CC=CC=C1,Train,-1.130189922,248.284,129.5,177.145,-801.6697548,-801.6782979,-0.008543087,-801.469189,-801.477662,-0.008473,-786.696547,-786.7073446,-0.010797579,-786.458222,-786.470088,-0.011866,1.7675,2.5574,-0.21451,-0.10381,0.1542,0.18654,469.6137695,-0.67474,-2.10567,-0.67474,0.45286,-1.17015,31,8500.5,12406,24092,0.28,0.398734206,0.68533196,4,60.17672384,-74.33985237,134.5165762,5118,0.026283036,0.00394422
MRVBYQLOIUGZSI-LNFKQOIKSA-N,[H][C@]12OC[C@@H](OCC3=CN(C=C)N=N3)[C@@]1([H])OC[C@@H]2O,Train,-1.403563173,253.258,139,213.695,-893.2636105,-893.2862625,-0.022651946,-893.044827,-893.066381,-0.021554,-876.763135,-876.7801448,-0.017009818,-876.489346,-876.507246,-0.0179,4.4307,5.4893,-0.25144,-0.05088,0.20713,0.22347,465.4094849,-2.6204,-0.74351,-0.79738,0.51661,-3.20733,33,11934.5,15541.5,17946,0.538461538,0.737033168,0.741730253,6,-46.63339508,-258.7300779,212.0966829,3248,0.038452784,0.012680448
MWFFIRCXGDGFQB-UHFFFAOYSA-N,NC(=O)C1=CC=C(C=C1)S(N)(=O)=O,Train,-1.854345088,200.218,236,135.221,-1004.902364,-1004.923534,-0.02117008,-1004.788269,-1004.809276,-0.021007,-988.2519022,-988.2697518,-0.017849538,-988.117591,-988.135686,-0.018095,3.0287,4.3477,-0.27603,-0.07891,0.1791,0.24806,374.1254272,-2.61543,-0.59103,-1.12784,2.29476,-2.29601,21,7630.5,11883.5,15875,0.522745592,0.611111111,0.954421137,4,55.06812164,-221.3297006,276.3978223,5798,0.047671235,0.020543713
MWPLVEDNUUSJAV-UHFFFAOYSA-N,C1=CC2=CC3=CC=CC=C3C=C2C=C1,Train,-1.337249478,178.233,215.82,142.237,-539.5486504,-539.5535843,-0.004933935,-539.389206,-539.394225,-0.005019,-529.4668269,-529.4767939,-0.009967074,-529.2774,-529.287426,-0.010026,0,0,-0.20222,-0.07211,0.1859,0.17425,375.4443665,0,-2.50328,-0.25387,0.2527,0,24,6405.5,10351,18575.5,0.329787247,0.504,0.647058848,6,3.943643468,-71.81350453,75.757148,1631,-0.022762923,0.001235576
MXHDSBYJGVZESK-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1)C1=CC=C(C=C1)C(=O)NC1=CC=CC=C1,Train,-3.500180194,316.359,337,246.494,-1031.794944,-1031.813636,-0.01869229,-1031.529719,-1031.548346,-0.018627,-1012.516961,-1012.537301,-0.0203394,-1012.200856,-1012.221288,-0.020432,5.0297,7.7019,-0.23462,-0.07928,0.17873,0.20665,587.7183228,-1.3284,-1.957,-0.6642,0.68939,-2.55665,40,9985.5,21923.5,28199,0.278103715,0.417258949,0.666666667,7,119.4105541,-205.3611167,324.7716708,7454,0.043154221,0.019832641
MYSWGUAQZAJSOK-UHFFFAOYSA-N,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,Train,-3.76721595,331.347,266,203.929,-1148.425899,-1148.450707,-0.02480819,-1148.138971,-1148.163811,-0.02484,-1127.121652,-1127.142765,-0.02111269,-1126.774193,-1126.795278,-0.021085,7.1947,11.4748,-0.2208,-0.06508,0.19293,0.19283,547.3823242,-2.05109,-0.99934,-0.72924,0.8068,-4.00339,42,12154.5,16769,26578,0.428306273,0.640166373,0.691162529,6,179.3692589,-333.8891427,513.2584016,12389,0.040063244,0.012583499
NFBLQKVUYFRWJV-UHFFFAOYSA-N,CC(OCC(N)=O)C(N)=O,Train,-1.155973924,146.146,126,97.477,-531.7760502,-531.7956398,-0.019589641,-531.652051,-531.671495,-0.019444,-521.8151413,-521.825457,-0.010315648,-521.662293,-521.672897,-0.010604,2.6899,3.8854,-0.26546,-0.01734,0.24067,0.23749,336.6295776,-2.0355,0.43705,-0.84723,0.6654,-3.72847,20,8227.5,11779.5,13460,0.584022037,0.700477446,0.960580972,3,91.57593207,-195.6069562,287.1828883,6851,0.04191839,0.018100287
NGMMGKYJUWYIIG-UHFFFAOYSA-N,NC(=O)C1=CC(O)=CC=C1,Train,-0.537602221,137.138,167.25,101.114,-476.1929916,-476.2075993,-0.014607711,-476.09528,-476.110102,-0.014822,-467.2873957,-467.2975639,-0.010168223,-467.170853,-467.18105,-0.010197,2.8845,4.1286,-0.24361,-0.05436,0.20365,0.21564,309.4524841,-1.4114,-0.18085,-0.85133,0.66834,-2.26273,17,6886,8574.5,13873,0.44516129,0.537466653,0.788856886,4,40.39419208,-143.2062603,183.6004524,3237,0.042126534,0.018458227
NHAZGGKOGUUUSH-UHFFFAOYSA-N,CC(C)(O)P1(=O)OCC(C)(C)CO1,Test,-1.166015098,208.194,181.34,152.637,-957.4235649,-957.4375074,-0.013942496,-957.208818,-957.223115,-0.014297,-941.3898822,-941.4010105,-0.011128306,-941.126966,-941.138745,-0.011779,3.4362,4.9128,-0.27193,-0.00865,0.24936,0.24396,392.6426697,-3.64281,-3.28803,-1.13054,2.40401,-1.2388,30,9373,14641.5,15258,0.641618497,0.693089201,1,3,-2.908285276,-191.7191473,188.810862,5470,0.029448414,0.005875457
NHIFBKRZNRSFHV-UHFFFAOYSA-N,CC(=O)OCC(COC(=O)C1=CC=C(C=C1)N(=O)=O)OC(=O)C1=CC=C(C=C1)N(=O)=O,Train,-1.272611445,432.343,129.5,275.399,-1595.309599,-1595.33559,-0.0259901,-1595.033846,-1595.060806,-0.02696,-1565.620145,-1565.644986,-0.02484102,-1565.276124,-1565.30164,-0.025516,4.0372,5.3378,-0.30228,-0.12874,0.12927,0.27431,679.2723999,-5.13277,-0.25777,-0.77974,0.82717,-4.13023,47,19158,23993.5,27377.5,0.617606745,0.692695383,0.906501877,6,464.2826683,-262.7912541,727.0739224,19745,0.036823192,0.011854891
NHRIWEKOARVHSN-UHFFFAOYSA-N,COC1=C(C(=CC(=C1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,Test,0.440247065,288.13,153.625,152.893,-1164.757175,-1164.773741,-0.01656586,-1164.664129,-1164.681555,-0.017426,-1143.039616,-1143.058712,-0.01909549,-1142.922214,-1142.942015,-0.019801,2.3069,2.6639,-0.32928,-0.16463,0.09338,0.30131,417.7024536,-3.3359,0.25903,-0.56432,0.50913,-1.30113,24,10152,11869.5,18643,0.54435506,0.565276226,0.988531212,5,231.9142615,-111.8587216,343.7729831,7240,0.047482456,0.014385619
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1C2=CC=CC=C2C2=C1C=CC=C2,Train,-0.032223325,166.222,114.5,168.527,-501.4401191,-501.4447657,-0.004646555,-501.286014,-501.290794,-0.00478,-492.089772,-492.099415,-0.009643002,-491.905407,-491.915362,-0.009955,0.5643,0.842,-0.22174,-0.04048,0.21753,0.19377,366.9493103,0,-2.55436,-0.48852,0.2768,0,23,7164.5,10392.5,17175.5,0.399424181,0.588709677,0.659459486,11,-11.66564747,-65.14644836,53.48080089,1399,-0.024750341,0.002548251
NLGZSVBAHNOHDH-UHFFFAOYSA-N,O=C(OCC(COC(=O)C1=CC=C(C=C1)N(=O)=O)OC(=O)C1=CC=CC=C1)C1=CC=C(C=C1)N(=O)=O,Train,-1.231019379,494.414,152,338.626,-1787.059976,-1787.084561,-0.02458512,-1786.735944,-1786.76137,-0.025426,-1753.79573,-1753.823069,-0.02733941,-1753.397565,-1753.425276,-0.027711,4.0041,5.1324,-0.28171,-0.12428,0.13373,0.25374,783.1217651,-5.1247,-0.74055,-0.63644,0.82682,-4.12203,54,17287,27599,34918.5,0.454819277,0.536363643,0.87837304,15,273.7997755,-272.9053097,546.7050852,12739,0.034975587,0.011087638
NNILZRGLHCDVMC-AQTBWJFISA-N,CO\C=C(\C(C)=O)C1=C(OC2=CC(OC3=C(C=CC=C3)C#N)=NC=N2)C=CC=C1,Train,-0.65365556,387.395,116,339.442,-1313.728252,-1313.749786,-0.02153366,-1313.441641,-1313.463361,-0.02172,-1289.316742,-1289.339835,-0.02309342,-1288.970353,-1288.991556,-0.021203,4.8504,7.998,-0.23586,-0.06618,0.19183,0.20789,673.0380249,-2.19802,-0.66504,-0.77288,0.57087,-3.68049,46,16902.5,22779.5,27265,0.575219214,0.616858238,0.917701897,10,-34.4975595,-334.5964645,300.098905,3751,0.034751012,0.007912812
NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1)C(O)=O,Train,-1.043231673,399.397,262.5,284.832,-1401.337122,-1401.360472,-0.02334946,-1401.019631,-1401.043361,-0.02373,-1375.386272,-1375.408027,-0.02175588,-1375.001558,-1375.022975,-0.021417,7.5276,10.9182,-0.22235,-0.0661,0.19191,0.19438,635.3036499,-2.04261,-0.84216,-0.70315,0.80768,-4.19052,48,16425,19437,29255.5,0.427480916,0.55,0.869789402,6,205.1105324,-300.9259478,506.0364803,14356,0.033951957,0.010657472
NOIRTYMOEFHJRM-UHFFFAOYSA-N,COCN1C(=O)C2=C(C=CC=C2)C1=O,Test,-0.184546074,191.186,119,138.848,-666.9515642,-666.963626,-0.012061788,-666.812603,-666.824989,-0.012386,-654.5579321,-654.5705985,-0.012666345,-654.389765,-654.402612,-0.012847,3.6031,4.9019,-0.28023,-0.09834,0.15967,0.25226,377.7558594,-1.79125,0.11074,-0.60545,0.71887,-2.33168,23,8843.5,11553,16479.5,0.524034737,0.702507849,0.843905189,6,-39.8211163,-182.5713926,142.7502763,3440,0.03497449,0.008223396
NPCHNZVQOCCEIW-LDWIPMOCSA-N,CC1(C)[C@H](CC[C@@]1(C)C(O)=O)C(N)=O,Train,-1.103498678,199.25,176.5,140.668,-671.7850285,-671.800956,-0.015927486,-671.56002,-671.575945,-0.015925,-659.2582423,-659.2704221,-0.012179821,-658.982202,-658.994316,-0.012114,4.9191,6.9599,-0.26196,-0.01772,0.24029,0.23399,380.0706482,-2.06384,-2.00661,-0.85251,0.8517,-2.91635,31,10441,13933.5,14809.5,0.709718681,0.734918459,0.945341578,5,30.54791317,-183.0314358,213.579349,4033,0.041450642,0.018659891
NRDWUPPIGBHWAS-ZJUUUORDSA-N,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,Test,0.277740946,332.353,164,262.395,-1149.321977,-1149.34812,-0.02614288,-1149.02705,-1149.050876,-0.023826,-1127.993074,-1128.019732,-0.0266579,-1127.620915,-1127.647707,-0.026792,5.6085,7.0096,-0.30361,-0.12224,0.13577,0.27564,568.15448,-3.38818,-1.76228,-0.68694,0.84689,-3.38818,44,16005,20763.5,22026.5,0.693706101,0.743344075,0.990868435,3,406.4595636,-280.7255265,687.1850901,14962,0.045928692,0.017716357
OBVKXTYZYVDEHF-UHFFFAOYSA-N,CCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Test,-1.947267216,368.479,153,317.934,-1186.619123,-1186.635472,-0.01634827,-1186.214615,-1186.232535,-0.01792,-1164.447243,-1164.469433,-0.02219056,-1163.954255,-1163.978583,-0.024328,3.3628,3.9238,-0.17969,-0.02043,0.23758,0.15172,693.906311,-1.34612,-3.58949,-0.68979,0.83625,-3.48656,55,14817.5,21824,30290.5,0.379310345,0.594594595,0.727699485,8,-173.0017231,-346.0315073,173.0297842,7959,-0.043476757,0.017843109
OCJBOOLMMGQPQU-UHFFFAOYSA-N,ClC1=CC=C(Cl)C=C1,Train,0.588545704,147.004,53,89.918,-1151.449526,-1151.452816,-0.00329031,-1151.400105,-1151.403505,-0.0034,-1135.89635,-1135.906264,-0.00991328,-1135.834717,-1135.844722,-0.010005,0.0002,0,-0.2554,-0.04164,0.21637,0.22743,291.9953308,0,-1.07482,-0.23766,0.27205,-0.0134,12,5829,8928.5,12500,0.396226443,0.566371681,0.878291364,2,80.23868471,0,80.23868471,1301,0.031031476,0.005887598
OFEFIAFAVVRMOS-UHFFFAOYSA-N,O=C1OC(NC2=CC(=CC=C2)N(=O)=O)(NC2=CC(=CC=C2)N(=O)=O)C2=CC=CC=C12,Train,-0.51935619,406.354,265,263.635,-1440.785559,-1440.810729,-0.02517053,-1440.521726,-1440.547867,-0.026141,-1413.956087,-1413.981896,-0.02580903,-1413.635164,-1413.663445,-0.028281,4.3801,5.531,-0.24934,-0.11333,0.14468,0.22137,633.8422852,-2.80092,-1.01396,-0.67732,0.81886,-3.13108,44,18516,23996.5,24514,0.547235396,0.803959035,0.809194903,6,282.6502142,-295.9695319,578.6197461,13749,0.041845784,0.018189808
OGJPXUAPXNRGGI-UHFFFAOYSA-N,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,Train,-1.796677705,319.336,220.5,257.419,-1110.356328,-1110.381342,-0.02501323,-1110.074715,-1110.09923,-0.024515,-1089.75711,-1089.778794,-0.02168352,-1089.415472,-1089.437162,-0.02169,7.2577,11.082,-0.22076,-0.06499,0.19302,0.19279,537.2033691,-2.05401,-0.93056,-0.7293,0.80651,-4.00851,41,11889,17318.5,25308,0.433333333,0.632260619,0.70799457,6,162.0000064,-325.8147927,487.8147992,11768,0.039965986,0.013225056
OHFMYIFFLOZSMF-UHFFFAOYSA-N,CC1(C)COP(=O)(NCCNP2(=O)OCC(C)(C)CO2)OC1,Train,-1.358088214,356.296,282.46,246.722,-1716.680316,-1716.707125,-0.02680877,-1716.33251,-1716.359573,-0.027063,-1688.29851,-1688.317725,-0.01921516,-1687.87175,-1687.892576,-0.020826,0.0035,0.0004,-0.25988,-0.01086,0.24715,0.23191,581.6575928,-5.74668,-4.07562,-1.13947,2.55757,-2.78288,48,11314.5,21474,25301,0.420849421,0.526647807,0.800358276,6,88.33693612,-336.5477539,424.88469,5440,0.029225169,0.005705594
OKJPEAGHQZHRQV-UHFFFAOYSA-N,IC(I)I,Train,-0.516019467,393.732,121.75,97.926,-72.83477203,-72.83851285,-0.00374082,-72.852918,-72.856698,-0.00378,-20590.04472,-20590.05124,-0.0065186,-20590.05904,-20590.0655,-0.006454,0.687,0.9284,-0.26274,-0.11668,0.14133,0.23477,274.4494629,0,-0.96638,-0.96638,0.31257,0.65381,5,7852.5,7941,10179.5,0.672,0.677419355,0.942256,4,71.7392153,0,71.7392153,972,0.039364179,0.01125667
OLFSCPKAHMFATL-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1)C1=CC=C(N=C1)C(=O)NC1=CC=CC=C1,Test,-3.200504401,317.347,258,225.293,-1047.841344,-1047.857646,-0.01630217,-1047.587174,-1047.604175,-0.017001,-1028.270887,-1028.28974,-0.01885322,-1027.968963,-1027.987898,-0.018935,4.5322,6.625,-0.23144,-0.09182,0.16619,0.20347,581.9361572,-1.32266,-1.25922,-0.66488,0.68709,-3.01892,39,9502,19471,29266.5,0.254901961,0.464841155,0.533829911,5,82.98150928,-184.3190387,267.300548,4720,0.040653183,0.02012276
OLOASFSCLBJEOF-UHFFFAOYSA-N,COC1=C(NC2=CC(C)=C(C=C2N(=O)=O)N(=O)=O)C=CC=C1,Train,-0.91579268,303.274,146,187.828,-1081.52513,-1081.543505,-0.01837479,-1081.311642,-1081.330457,-0.018815,-1061.347355,-1061.36538,-0.01802486,-1061.086442,-1061.104841,-0.018399,8.9544,12.1296,-0.22532,-0.10511,0.1529,0.19735,509.9413757,-2.20635,-1.75255,-0.70202,0.49508,-1.78075,35,12539,16831,23593,0.488609454,0.665391426,0.711137652,3,83.29484636,-294.2333228,377.5281691,10138,0.037204142,0.01461211
ONCZDRURRATYFI-TVJDWZFNSA-N,CO\N=C(\C(=O)OC)C1=C(CO\N=C(/C)C2=CC(=CC=C2)C(F)(F)F)C=CC=C1,Train,0.08790873,408.377,72.9,244.284,-1483.450298,-1483.466495,-0.01619698,-1483.152425,-1483.167473,-0.015048,-1456.058738,-1456.073616,-0.01487829,-1455.68915,-1455.703972,-0.014822,4.0799,6.4931,-0.24018,-0.07148,0.18653,0.21221,685.6177368,-2.00954,-1.39894,-0.74903,1.09626,-3.35228,48,17543.5,24164,27004,0.660727076,0.712365554,0.807899398,7,-71.72560611,-291.3259282,219.6003221,3532,-0.032897749,0.009292299
ORILYTVJVMAKLC-UHFFFAOYSA-N,C1C2CC3CC1CC(C2)C3,Train,0.246296012,136.237,267.75,120.469,-390.732904,-390.733326,-0.000421937,-390.520151,-390.520757,-0.000606,-383.5134556,-383.5209514,-0.007495768,-383.25204,-383.259891,-0.007851,0.0002,0.0007,-0.2788,-0.003,0.25501,0.25083,317.9670105,0,-3.86151,-0.45697,0.24819,0,26,10507,10608,10629.5,0.934090921,0.95338777,0.998614965,0,0,0,0,0,0,0
OROGSEYTTFOCAN-DNJOTXNNSA-N,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O,Train,-0.369151016,299.37,155,178.928,-978.9472976,-978.9636698,-0.016372214,-978.62825,-978.644388,-0.016138,-960.8534993,-960.8736787,-0.020179444,-960.465718,-960.4901,-0.024382,2.7871,4.1996,-0.19889,-0.01149,0.24652,0.17092,500.4998474,-1.87389,-2.93641,-0.78549,0.51383,-2.43349,43,14576.5,17987.5,20703,0.612555127,0.817212375,0.922187055,8,-135.4722443,-267.6865349,132.2142906,5103,-0.050225717,0.023456878
OSZUGFVVDWLSBH-UHFFFAOYSA-N,CCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.642960017,410.56,134,328.605,-1304.549107,-1304.571681,-0.02257418,-1304.067544,-1304.090244,-0.0227,-1280.177545,-1280.203407,-0.02586247,-1279.586986,-1279.615586,-0.0286,8.9198,12.7557,-0.1842,-0.03017,0.22784,0.15623,793.1757202,-1.30613,-5.00139,-0.68804,0.84168,-3.45035,64,18019.5,25916.5,34103,0.329842034,0.549902428,0.56588946,3,-75.52485065,-419.8995476,344.374697,10668,0.032228386,0.007595557
OXNIZHLAWKMVMX-UHFFFAOYSA-N,OC1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,Train,0.456469311,229.106,122,137.331,-920.9947582,-921.0114408,-0.01668256,-920.924068,-920.941113,-0.017045,-903.8211924,-903.8386345,-0.017442065,-903.733866,-903.751264,-0.017398,1.6847,2.2814,-0.31587,-0.15879,0.09922,0.2879,364.3242188,-2.93496,0.23968,-0.6403,0.54539,-1.41561,19,8513.5,9271,17135,0.45398773,0.468321954,0.915145397,4,213.7723852,-115.0743975,328.8467827,6722,0.048920973,0.014176646
PCCSBWNGDMYFCW-UHFFFAOYSA-N,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,Train,-0.135580637,374.396,141.4,256.482,-1259.618802,-1259.636808,-0.018006,-1259.315968,-1259.335584,-0.019616,-1236.203522,-1236.226464,-0.02294219,-1235.840365,-1235.86193,-0.021565,2.5299,3.1556,-0.23193,-0.04447,0.21354,0.20396,644.4354248,-2.2741,-1.74366,-0.68831,0.96161,-3.09393,46,13084.5,25651,26389,0.415600275,0.439272691,0.88678811,8,39.35603396,-224.3343484,263.6903824,3555,0.02753648,0.006045682
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Train,-0.083983947,303.336,137,182.95,-1035.153012,-1035.170411,-0.01739884,-1034.8831,-1034.900911,-0.017811,-1015.891286,-1015.906804,-0.01551808,-1015.565653,-1015.581875,-0.016222,2.6568,2.4714,-0.19217,-0.03299,0.22502,0.1642,589.0054932,-1.29088,-1.34516,-0.87043,0.93679,-3.86207,40,9464.5,23993.5,24652,0.348066971,0.385200761,0.904547674,8,-18.59285559,-229.138035,210.5451794,4455,0.036469026,0.011897926
PCZOHLXUXFIOCF-BXMDZJJMSA-N,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,Train,-0.778343399,404.547,173.47,334.975,-1312.405483,-1312.425347,-0.01986377,-1311.898168,-1311.92005,-0.021882,-1288.007712,-1288.030102,-0.0223901,-1287.386212,-1287.409692,-0.02348,6.3253,8.5407,-0.22118,-0.02689,0.23112,0.19321,696.4799194,-3.23587,-6.00675,-0.80417,0.85007,-3.23587,65,20628,23807,28537.5,0.604496025,0.729933593,0.986305153,7,-9.082803573,-271.6058828,262.5230792,6919,0.037930756,0.014563069
PDRGHUMCVRDZLQ-WMZOPIPTSA-N,[H][C@@]12CCC(=O)[C@@]1(C)CCC1=C3C=CC(O)=CC3=CC=C21,Test,-0.918843431,266.34,256.5,229.663,-847.2443531,-847.2579832,-0.013630073,-846.969326,-846.983055,-0.013729,-831.5125413,-831.5303389,-0.017797601,-831.180061,-831.197554,-0.017493,2.0999,2.5035,-0.21268,-0.05256,0.20545,0.18471,474.1524963,-1.33047,-3.54014,-0.72504,0.63771,-1.33047,38,10276,15234,22458,0.468177824,0.581018537,0.881591983,6,27.9991195,-155.8323176,183.8314371,2518,0.039398553,0.020336301
PFURGBBHAOXLIO-PHDIDXHHSA-N,O[C@@H]1CCCC[C@H]1O,Train,-0.245512668,116.16,103.5,93.679,-386.3169516,-386.3290684,-0.01211679,-386.170677,-386.181852,-0.011175,-379.1356563,-379.1480426,-0.012386247,-378.95474,-378.96701,-0.01227,2.3589,3.599,-0.26662,0.00117,0.25918,0.23865,295.4612732,-1.59584,-1.81386,-0.79792,0.50767,-1.59584,20,7980,8566,11819,0.73553719,0.886184776,0.967479675,7,-47.80591101,-138.7894192,90.9835082,2476,-0.056053885,0.020752093
PFVCRIULCASTAH-ZMGSENCKSA-N,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)\C2=C(/O)C1=CC=CC=C1,Train,-0.235201593,256.345,90,235.446,-810.3083254,-810.3225393,-0.014213884,-810.020417,-810.034594,-0.014177,-795.2339146,-795.2491867,-0.015272109,-794.883624,-794.898715,-0.015091,5.2445,7.3113,-0.22747,-0.06196,0.19605,0.1995,475.0104065,-1.31292,-3.95784,-0.69149,0.58408,-1.31292,39,11947,17696,19390,0.601418031,0.638114695,0.966147354,5,-28.19398587,-202.5444229,174.350437,4645,0.034219952,0.011021972
PJHUABJTDFXYRQ-UHFFFAOYSA-N,O=C(N=N#N)C1=CC=CC=C1,Train,0.85748448,147.136,28,114.583,-509.2016072,-509.2076884,-0.006081209,-509.122592,-509.12895,-0.006358,-499.6606561,-499.6636572,-0.003001013,-499.564274,-499.567428,-0.003154,3.3518,4.2804,-0.27655,-0.08762,0.17039,0.24858,324.7186279,-0.61408,-0.58402,-0.61408,0.66312,-0.72449,16,6011.5,9754.5,14430,0.342541436,0.525423732,0.617041809,4,29.93175091,-74.98627095,104.9180219,3010,0.030202365,0.005450269
POOSGDOYLQNASK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCC,Train,-2.585282514,338.661,50.69,358.29,-944.7572861,-944.7581691,-0.000882998,-944.1229,-944.125707,-0.002807,-927.0616091,-927.0816505,-0.020041378,-926.279762,-926.302344,-0.022582,0,0,-0.2852,0.01361,0.27162,0.25723,885.6982422,0,-11.50996,-0.688,0.23772,0,74,5566.5,35783.5,36505,0.142034553,0.159448808,0.915662651,0,0,0,0,0,0,0
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(O)=O,Train,0.481329133,200.321,43.6,179.743,-622.2436315,-622.2511369,-0.007505418,-621.94493,-621.953134,-0.008204,-610.6065243,-610.6204519,-0.013927544,-610.235253,-610.250532,-0.015279,1.5475,2.1139,-0.28923,-0.00612,0.25189,0.26126,517.9154053,-1.3797,-4.58963,-0.72909,0.83166,-1.3797,38,5801,19594.5,21054,0.244224422,0.296162556,0.824175824,5,-10.36758134,-80.09042458,69.72284324,1577,-0.046089115,0.012562976
PPJVBBJMDLANLB-UHFFFAOYSA-N,O=N(=O)C1=CC=C(C2=C1C=CC=C2N(=O)=O)N(=O)=O,Train,-0.487933625,263.166,148.5,132.706,-999.3994233,-999.417091,-0.017667733,-999.287681,-999.305621,-0.01794,-980.7493488,-980.7691896,-0.019840789,-980.614513,-980.634296,-0.019783,3.9839,5.7794,-0.29005,-0.14708,0.11093,0.26208,406.0344238,-2.303,-0.69608,-0.40366,0.52403,-0.73465,24,9911.5,11910.5,18937.5,0.531145318,0.581050264,0.915591309,3,148.1906587,-227.8532971,376.0439559,8561,0.043925237,0.012534138
PROQIPRRNZUXQM-ZXXIGWHRSA-N,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,Train,-1.948105681,288.387,281.25,239.67,-926.0647048,-926.0790737,-0.014368938,-925.717608,-925.732726,-0.015118,-908.9027256,-908.9218656,-0.019140092,-908.482367,-908.501601,-0.019234,0.7841,1.0471,-0.21986,-0.01572,0.24229,0.19189,502.0679321,-2.32978,-4.33421,-0.80325,0.52149,-2.32978,45,10890.5,17239,23776,0.441490921,0.557147764,0.814987852,7,-0.77685302,-151.9249573,151.1481043,2451,-0.031154441,0.00880378
PROUDSLIHYGGFR-UHFFFAOYSA-N,O=C(NC1=CC=C(NC(=O)C2=NC=CC=C2)C=C1)C1=NC=CC=C1,Test,-2.803914386,318.335,271.5,234.202,-1063.889647,-1063.906089,-0.01644177,-1063.646504,-1063.665678,-0.019174,-1044.025956,-1044.043952,-0.01799615,-1043.73903,-1043.756987,-0.017957,4.5571,6.8218,-0.20778,-0.07258,0.18543,0.17981,577.3005371,-1.34228,-0.54339,-0.67116,0.65671,-3.53058,38,6532.5,17681,29806,0.198717963,0.385127642,0.512195122,4,-33.18696436,-296.5561648,263.3692004,6619,-0.044803772,0.017752997
PRPINYUDVPFIRX-UHFFFAOYSA-N,OC(=O)CC1=CC=CC2=CC=CC=C12,Train,0.516299798,186.21,131.75,143.256,-613.7971148,-613.8082496,-0.01113472,-613.645265,-613.656092,-0.010827,-602.3461371,-602.3589382,-0.012801117,-602.161765,-602.174761,-0.012996,1.3601,2.0238,-0.22486,-0.05331,0.2047,0.19689,381.9020996,-1.36461,-1.49898,-0.72518,0.82944,-1.36461,24,10106.5,11231.5,16932,0.566154704,0.653992375,0.975550002,6,-13.21007651,-144.2185508,131.0084743,3002,-0.043555949,0.015910958
