StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
MUPFCCVZEUACLO-AATRIKPKSA-N,CCCC/C=C/C(N)=O,Train,-1.656785224,127.186,124,98.738,-404.5740507,-404.5795785,-0.005527778,-404.418827,-404.424795,-0.005968,-396.9575246,-396.9661309,-0.008606339,-396.764943,-396.773738,-0.008795,3.8114,4.3743,-0.25904,-0.04027,0.14005,0.10013,360.7992859,-0.67303,-1.94918,-0.8628,0.64035,-1.53583,22,13389,25459.5,29043.5,0.480770569,0.481747774,0.967391383,3,-15.91116828,-119.0158086,103.1046403,2441,0.04186523,0.016435058
MUPFCCVZEUACLO-WAYWQWQTSA-N,CCCC\C=C/C(N)=O,Train,-0.066068749,127.186,74,116.852,-404.5705077,-404.5752783,-0.004770572,-404.416297,-404.421112,-0.004815,-396.9549201,-396.962699,-0.007778903,-396.762266,-396.770277,-0.008011,3.1599,3.6757,-0.25675,-0.04296,0.13736,0.09784,353.7924194,-0.66857,-1.96442,-0.86364,0.63875,-1.53221,22,13871.5,23898,28403.5,0.495753617,0.570856109,0.821534881,2,1.449035392,-100.3220883,101.7711237,2528,0.040257565,0.01651191
MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,Test,-1.038971067,178.233,215,143.737,-539.5486504,-539.5507397,-0.002089291,-539.389206,-539.391302,-0.002096,-529.4668266,-529.4802272,-0.013400595,-529.2774,-529.290658,-0.013258,0,0,-0.20222,-0.07211,0.10821,0.04331,375.4447327,0,-2.44863,-0.25074,0.24776,0,24,12447.5,20041,36267.5,0.338461538,0.511627907,0.65384619,8,21.60380364,-39.75340655,61.35721019,974,-0.021284377,0.000989892
MWUSAETYTBNPDG-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OC(=O)c2ccc(Cl)cc2,Train,-1.589187993,295.122,185,178.154,-1684.423152,-1684.432064,-0.00891187,-1684.283294,-1684.293941,-0.010647,-1658.983998,-1659.002356,-0.01835865,-1658.814688,-1658.832598,-0.01791,3.1311,3.4835,-0.27531,-0.09247,0.08785,0.1164,497.7370911,-1.71374,-0.47785,-0.59526,0.82417,-1.68129,27,18479.5,34580,44195.5,0.341636215,0.48477217,0.703909177,6,46.02146481,-122.6810791,168.7025439,3175,0.032740581,0.007153356
MZDYAVCNKNXCIS-ARJAWSKDSA-N,CC\C=C/C(N)=O,Train,-0.484338481,99.1326,68.5,78.021,-325.9408554,-325.9456172,-0.004761768,-325.838698,-325.843456,-0.004758,-319.7949095,-319.8007317,-0.00582218,-319.66682,-319.67277,-0.00595,3.246,3.7558,-0.25688,-0.04378,0.13654,0.09797,291.7427063,-0.66789,-1.0439,-0.86381,0.63874,-1.5317,16,12359,17924.5,22949.5,0.601823717,0.666758592,0.931898374,2,6.347062816,-101.2258879,107.5729507,2636,0.040809162,0.016658851
MZDYAVCNKNXCIS-ONEGZZNKSA-N,CC\C=C\C(N)=O,Train,-1.907584355,99.1326,153,97.699,-325.9444043,-325.949898,-0.005493727,-325.843317,-325.847511,-0.004194,-319.7976381,-319.8041451,-0.006506988,-319.670095,-319.676846,-0.006751,3.7942,4.3494,-0.25964,-0.04151,0.13881,0.10073,296.2966309,-0.67281,-1.02604,-0.86255,0.64032,-1.53536,16,11992.5,19195.5,23272,0.562736428,0.592224223,0.944198799,4,-16.75198345,-120.7706774,104.018694,2433,0.041426578,0.016467765
MZRSAJZDYIISJW-UHFFFAOYSA-N,O=C(C=[P](c1ccccc1)(c2ccccc2)c3ccccc3)c4ccccc4,Train,-0.718962843,380.426,183,259.322,-1420.00867,-1420.015327,-0.00665633,-1419.673869,-1419.68053,-0.006661,-1395.341725,-1395.367521,-0.02579616,-1394.941764,-1394.967158,-0.025394,5.6418,6.8961,-0.196,-0.05014,0.13018,0.03709,654.8660889,-0.71576,-6.29474,-0.92734,1.66515,0.94939,49,39237,42930.5,48978,0.773167178,0.875956641,0.929405409,4,-91.52068489,-257.4221695,165.9014847,6523,-0.03946377,0.017703695
NDFWFDYXWIBARB-ISLYRVAYSA-N,Cc1cc(C)c(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Train,-0.41352337,268.315,110,224.345,-879.3017271,-879.3064573,-0.004730205,-879.062617,-879.067584,-0.004967,-862.9021294,-862.9175501,-0.015420748,-862.610845,-862.626398,-0.015553,3.3281,3.8944,-0.22784,-0.11081,0.06951,0.06893,530.9561768,-1.28049,-2.64411,-0.77646,0.56354,-1.70755,36,17667.5,29525,50598,0.313551102,0.555170427,0.568042005,7,26.2669584,-103.2520351,129.5189935,2943,0.031788215,0.008488864
NEXDKMDYLSGXLN-VMPITWQZSA-N,c1cc(cc(c1)Cl)C=C(C(=O)O)Br,Train,-0.339838257,261.502,100,130.995,-3528.961215,-3528.965407,-0.00419123,-3528.870335,-3528.874802,-0.004467,-3487.014754,-3487.028494,-0.01374059,-3486.90624,-3486.920177,-0.013937,1.7919,2.0681,-0.25382,-0.09636,0.08396,0.09491,389.1355896,-1.32949,-0.6287,-0.70427,0.77953,-1.22179,19,14809,21474,35797,0.336996337,0.467005076,0.640020371,7,60.50703572,-59.39306384,119.9000996,1807,0.030127213,0.005392102
NHRIWEKOARVHSN-UHFFFAOYSA-N,COc1c(c(cc(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-1.326752675,288.13,153,152.162,-1164.757175,-1164.76435,-0.00717471,-1164.664116,-1164.671674,-0.007558,-1143.039623,-1143.053722,-0.01409819,-1142.922209,-1142.937168,-0.014959,2.3038,2.4672,-0.32929,-0.16463,0.01569,0.17038,419.4958191,-3.26258,0.20994,-0.5601,0.50637,-1.24755,24,19768.5,23102,36525.5,0.546637747,0.57079646,0.993057147,5,224.7530963,-81.00998374,305.7630801,7035,0.043463124,0.011882839
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1c2ccccc2c3ccccc13,Train,0.149132746,166.222,115,121.225,-501.4401191,-501.4421125,-0.00199345,-501.286014,-501.288107,-0.002093,-492.0897724,-492.1024305,-0.012658103,-491.905407,-491.918323,-0.012916,0.5643,0.6834,-0.22175,-0.04047,0.13985,0.06284,366.9706726,0,-2.50619,-0.48647,0.2724,0,23,13907.5,20155.5,33527,0.407108436,0.598837209,0.66796875,13,-11.93278771,-49.64320231,37.7104146,569,-0.023578695,0.001830159
NIMGTMNBWOVIHM-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCN1,Train,0.143056052,239.401,136,228.576,-719.096015,-719.0997958,-0.003780819,-718.717009,-718.721472,-0.004463,-705.6545027,-705.670344,-0.01584129,-705.189237,-705.205345,-0.016108,3.3266,3.9199,-0.25538,-0.00719,0.17313,0.09647,488.4831238,-0.67247,-5.72706,-0.67247,0.68529,-1.34072,46,27098.5,28011,45824.5,0.50515729,0.528506205,0.982558181,2,-9.983977978,-98.66172926,88.67775128,2604,0.034054436,0.014715057
NJOXSODFMZIZJD-UHFFFAOYSA-N,Cc1ccc(O)c(c1)N=Nc2ccccc2,Train,-0.076849601,212.251,127,175.254,-687.3298091,-687.3327779,-0.002968828,-687.149891,-687.151989,-0.002098,-674.5031923,-674.5157081,-0.01251581,-674.284561,-674.297026,-0.012465,1.3347,1.4799,-0.223,-0.09772,0.0826,0.06409,443.888916,-0.7042,-2.15427,-0.7042,0.52126,-1.13221,28,15788.5,24323,41839.5,0.337748344,0.525252525,0.634110697,4,31.02730704,-48.85288054,79.88018757,2516,0.026790749,0.00685665
NMIUCCCFPUEILN-UHFFFAOYSA-N,COC1=CC(=O)C(=C2OC(=CC=C12)c3ccccc3)C,Test,-1.685001954,266.296,225.5,200.509,-881.9161788,-881.9231868,-0.007008059,-881.694269,-881.700791,-0.006522,-865.4982447,-865.5130619,-0.01481723,-865.230098,-865.244719,-0.014621,6.9389,8.6029,-0.20414,-0.09919,0.08113,0.04523,490.9368286,-1.66602,-1.82571,-0.70469,0.4614,-1.66602,34,17647,27184,48175.5,0.328944952,0.484007529,0.644866439,3,26.71125108,-186.1521278,212.8633789,4869,0.032560507,0.007969791
NODIXMQDAGGDJQ-UHFFFAOYSA-N,C(=CC=CC=Cc1ccccc1)C=CC=Cc2ccccc2,Test,-3.357021106,284.401,255,230.707,-850.3719482,-850.3760127,-0.004064556,-850.074746,-850.078546,-0.0038,-834.3714586,-834.3922662,-0.020807577,-834.014096,-834.034701,-0.020605,0,0,-0.1856,-0.08877,0.09155,0.02669,637.906311,0,-4.72558,-0.26381,0.24736,0,42,12573,41393.5,63703.5,0.169590643,0.325237086,0.514450867,15,56.90214719,-69.9070402,126.8091874,2034,0.023678988,0.002170164
NOIRTYMOEFHJRM-UHFFFAOYSA-N,COCN1C(=O)c2ccccc2C1=O,Train,-0.36063907,191.186,118,131.285,-666.9515642,-666.9571378,-0.005573616,-666.812604,-666.818261,-0.005657,-654.5579322,-654.5702184,-0.012286264,-654.389765,-654.402121,-0.012356,3.6031,4.1874,-0.28023,-0.09834,0.08198,0.12132,377.2137451,-1.74187,0.09429,-0.59563,0.71117,-2.2856,23,17137,22419,32245,0.521099614,0.711703097,0.835660655,6,-37.92939656,-159.6894566,121.7600601,3176,0.032549827,0.00673612
NRDWUPPIGBHWAS-ZJUUUORDSA-N,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,Train,-0.64653834,332.353,164.5,255.278,-1149.321977,-1149.333504,-0.01152734,-1149.026996,-1149.036564,-0.009568,-1127.993083,-1128.014939,-0.02185661,-1127.620923,-1127.64227,-0.021347,5.6101,5.9946,-0.30361,-0.12225,0.05807,0.1447,568.4498901,-3.27687,-1.82669,-0.68626,0.83679,-3.27687,44,31172.5,40865,42873.5,0.698639314,0.755290002,0.972102513,3,339.6886789,-244.5366626,584.2253415,14363,0.040675718,0.013790194
NRJPVIOTANUINF-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,Test,-1.924984809,243.222,206,166.462,-852.5180026,-852.5244288,-0.006426216,-852.365256,-852.371647,-0.006391,-836.6158355,-836.630096,-0.014260468,-836.430407,-836.444404,-0.013997,7.6103,8.7765,-0.24335,-0.12129,0.05903,0.08444,456.9996643,-1.48791,-1.24964,-0.69424,0.51861,-1.40189,27,12026,26997,44045,0.251445087,0.467421109,0.530120487,6,63.55005552,-131.3878363,194.9378918,2938,-0.042976493,0.011406937
NTEQGUOUNBBNKZ-QURGRASLSA-N,CC(=O)c1cccc(c1)N=Nc2cc(ccc2O)c3ccccc3,Train,-0.771634878,316.359,120,241.144,-1031.727374,-1031.733064,-0.00568962,-1031.46611,-1031.468918,-0.002808,-1012.490518,-1012.50986,-0.0193422,-1012.176687,-1012.193753,-0.017066,2.7103,3.2691,-0.22349,-0.10693,0.07339,0.06458,588.9994507,-1.27356,-2.66739,-0.77717,0.56924,-1.68985,40,21646.5,32058,57442,0.323081106,0.493723849,0.645911864,10,43.02981712,-133.253301,176.2831181,4358,0.033243119,0.008418898
NUVPXAUGUJCZAI-QZQOTICOSA-N,CCC(C)(C)c1ccc(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Test,-0.476427265,310.396,87,266.329,-997.2316537,-997.2365677,-0.004914032,-996.911195,-996.916698,-0.005503,-978.626306,-978.6432876,-0.016981602,-978.236121,-978.25323,-0.017109,2.788,3.2341,-0.23092,-0.11217,0.06815,0.07201,594.1127319,-1.27768,-4.03399,-0.77655,0.56379,-1.69877,45,21718.5,38431,55236,0.382346216,0.493486184,0.734763285,7,15.58921016,-107.2013258,122.7905359,3021,0.032118624,0.008528275
NZHXEWZGTQSYJM-UHFFFAOYSA-N,BrC(c1ccccc1)(c2ccccc2)c3ccccc3,Train,0.029586852,323.232,150,243.066,-3304.818291,-3304.821217,-0.00292626,-3304.583766,-3304.586019,-0.002253,-3264.038607,-3264.05519,-0.01658264,-3263.757794,-3263.774659,-0.016865,2.514,2.9982,-0.25025,-0.0639,0.11642,0.09134,500.1298218,0,-3.70485,-0.24116,0.25846,-0.08324,35,31241.5,31436,39651,0.698636197,0.709163347,0.940293843,4,-18.8057152,-94.6921972,75.886482,3692,-0.025647941,0.003797069
NZXYYWMLCFKCPV-UHFFFAOYSA-N,COc1cc(c(c(c1OC)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.917901574,273.159,150.5,195.008,-1074.792251,-1074.800584,-0.00833245,-1074.66737,-1074.675829,-0.008459,-1054.778072,-1054.791687,-0.01361507,-1054.623088,-1054.637023,-0.013935,9.8254,11.3526,-0.28592,-0.13329,0.04703,0.12701,431.6945801,-3.15918,-0.04071,-0.54882,0.50495,-1.65211,26,21913,22925.5,37375.5,0.545021985,0.610613468,0.918813692,2,120.8126441,-251.8614149,372.6740589,8358,0.044588904,0.012486849
OCBCARWPRGBCGF-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2cccc(Cl)c2,Test,-0.618733559,232.669,133,167.715,-1107.595697,-1107.60701,-0.011313,-1107.453454,-1107.46435,-0.010896,-1089.911151,-1089.933188,-0.02203617,-1089.738532,-1089.76076,-0.022228,2.4062,4.0624,-0.24142,-0.10037,0.07995,0.08251,445.4145508,-0.69979,-1.48008,-0.69979,0.51658,-1.11631,25,13820.5,24538,42024.5,0.278481013,0.494505495,0.568253968,7,78.75185214,-55.51362216,134.2654743,1864,0.047853943,0.023502614
ODTSCSXVTPSHPK-UHFFFAOYSA-N,OC1(N(CCBr)C(=O)c2ccccc12)c3ccccc3,Test,-1.624649091,332.197,190,212.851,-3395.108851,-3395.115248,-0.00639637,-3394.891051,-3394.896943,-0.005892,-3352.721885,-3352.740856,-0.01897145,-3352.459291,-3352.475957,-0.016666,6.6871,7.6076,-0.25666,-0.06388,0.11644,0.09775,498.8952332,-1.39523,-1.95439,-0.76394,0.69803,-1.93288,34,29452,31619,41355.5,0.613121456,0.645293111,0.956746665,4,65.15514375,-154.2380073,219.393151,6637,0.033056072,0.013175967
OENYBIZVWXUXCG-UHFFFAOYSA-N,NC(=O)C(O)c1cccc(Cl)c1,Train,-2.946382076,185.61,126.5,119.793,-975.0975723,-975.1035473,-0.005974972,-974.985217,-974.991504,-0.006287,-959.8576897,-959.8694464,-0.011756626,-959.722163,-959.734272,-0.012109,4.8001,5.6986,-0.26162,-0.04201,0.13831,0.10271,357.747345,-1.43799,-0.40099,-0.85073,0.66017,-2.29136,20,18405,21827,27516,0.704542452,0.78824872,0.933588122,5,91.24588051,-110.3644327,201.6103132,4862,0.040977503,0.015903298
OETISESXIXCPAD-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCN1,Train,-1.329362948,211.348,150,163.242,-640.4654464,-640.4694047,-0.003958336,-640.139455,-640.143308,-0.003853,-628.4931656,-628.507205,-0.014039376,-628.092843,-628.108419,-0.015576,3.4165,4.0608,-0.25366,-0.00593,0.17439,0.09475,441.5088806,-0.67834,-4.79868,-0.67834,0.68473,-1.34324,40,23604.5,25768.5,38564.5,0.563265306,0.605198317,0.946666745,3,-17.06253499,-96.79941432,79.73687933,2286,0.03448807,0.014917233
OFOBLEOULBTSOW-UHFFFAOYSA-N,OC(=O)CC(O)=O,Train,-3.928660027,104.062,137,71.87,-417.6608841,-417.6680412,-0.007157159,-417.613108,-417.62026,-0.007152,-409.8845601,-409.8920663,-0.007506187,-409.826483,-409.833831,-0.007348,2.9605,3.4651,-0.29391,-0.02083,0.15949,0.135,253.0617828,-2.63566,0.96847,-0.72948,0.81857,-2.63566,11,10284,14868.5,19174,0.528191751,0.64321608,0.796874976,3,27.36376582,-133.9617053,161.3254711,2952,0.039857954,0.01566943
OHFMYIFFLOZSMF-UHFFFAOYSA-N,CC2(C)COP(=O)(NCCNP1(=O)OCC(C)(C)CO1)OC2,Train,-3.150861982,356.296,273,273.329,-1716.680316,-1716.692748,-0.012432,-1716.33251,-1716.345876,-0.013366,-1688.29851,-1688.313766,-0.0152562,-1687.87175,-1687.888289,-0.016539,0.0035,0.0002,-0.25988,-0.01086,0.16946,0.10097,581.6289063,-5.6705,-4.06732,-1.11276,2.55036,-2.71958,48,21956.5,42110,49423.5,0.422651934,0.5284665,0.809443501,6,51.05786105,-291.0421106,342.0999717,4552,0.027269143,0.00444093
OLBYFEGTUWWPTR-SQFISAMPSA-N,O/N=C(/c1ccccc1)C(=O)c2ccccc2,Train,-0.194327676,225.247,111,169.3,-745.2788648,-745.2839238,-0.005059036,-745.105219,-745.110355,-0.005136,-731.3939709,-731.4081288,-0.014157929,-731.183776,-731.199912,-0.016136,3.2241,3.8318,-0.2432,-0.07955,0.10077,0.08429,443.6251221,-1.14892,-1.76498,-0.59981,0.54871,-1.29556,28,22619.5,31923.5,33115.5,0.62847569,0.879728454,0.902866194,4,-33.86674538,-155.468488,121.6017426,4327,-0.035929856,0.013551652
OLVPZKMXZBVFAM-UHFFFAOYSA-N,CCCCCCCCCCC(C)(C)C(=O)NO,Train,-1.999982157,243.39,95.5,202.873,-756.1371498,-756.1454991,-0.008349251,-755.771469,-755.779747,-0.008278,-742.0112331,-742.0287748,-0.017541742,-741.558294,-741.575732,-0.017438,5.2976,6.0898,-0.24186,-0.02424,0.15608,0.08295,580.2808228,-1.21576,-5.68857,-0.68672,0.66599,-1.57461,46,29608.5,38399,45900,0.344474775,0.402968025,0.567272727,3,-9.368566277,-164.1946976,154.8261313,2806,-0.058515573,0.021336543
ONBYIMHQEQLHBZ-UHFFFAOYSA-N,c1ccc2C#CC#Cc3ccccc3C#CC#Cc2c1,Train,-1.616797483,248.284,78.5,197.874,-766.7382194,-766.7411792,-0.00295977,-766.580458,-766.583427,-0.002969,-752.4175243,-752.4358136,-0.018289267,-752.224353,-752.242362,-0.018009,0.0008,0.0005,-0.21203,-0.09855,0.08177,0.05312,472.5059509,0,-2.05502,-0.22927,0.25966,0,28,12693.5,26859,46994.5,0.258823529,0.5,0.511627909,3,29.15623386,-102.7290033,131.8852372,4275,-0.024030176,0.002242351
ONZOGXRINCURBP-AOOOYVTPSA-N,O=C(OCC(C)C)[C@@H](O)[C@H](O)C(=O)OCC(C)C,Train,-0.24585023,262.303,81.5,153.161,-921.9298602,-921.9358055,-0.005945248,-921.641917,-921.648152,-0.006235,-904.7718556,-904.78537,-0.013514379,-904.416513,-904.429977,-0.013464,4.2195,4.9367,-0.2769,-0.02539,0.15493,0.11799,531.477417,-3.92187,-2.00018,-0.78317,0.82036,-3.92187,40,23237.5,39405,40154.5,0.440419492,0.518072289,0.896551724,6,-55.06199282,-184.3814593,129.3194665,4699,-0.039238446,0.009246782
OOSBCICQIJKSIO-UHFFFAOYSA-N,O=C(c1ccccc1)c2cccc3c(cccc23)C(=O)c4ccccc4,Train,-1.429002933,336.39,188,204.971,-1074.685654,-1074.692061,-0.0064067,-1074.40879,-1074.415559,-0.006769,-1054.643865,-1054.666312,-0.02244713,-1054.316901,-1054.33665,-0.019749,5.29,6.2872,-0.23364,-0.08452,0.0958,0.07473,589.3147583,-1.12494,-2.95455,-0.56247,0.56537,-1.12494,42,26263.5,45296.5,47356,0.520799413,0.666231747,0.967450221,6,35.81717138,-162.7108925,198.5280639,2685,0.028319215,0.004219555
OPOPTXYBSHDZOM-UHFFFAOYSA-N,CCCCC(CC)CC(CC)(CC)C(=O)NO,Test,0,243.39,62,210.25,-756.1425053,-756.1465283,-0.004023026,-755.773584,-755.777838,-0.004254,-742.0119001,-742.0249097,-0.013009675,-741.558287,-741.572011,-0.013724,3.4007,3.8552,-0.24923,-0.01027,0.17005,0.09032,513.1010742,-1.26379,-5.7207,-0.69566,0.67009,-1.62149,46,26855.5,35494,42911.5,0.526307207,0.810163302,0.911009885,5,-10.06048272,-99.64563529,89.58515257,1752,0.035515176,0.016417644
OQIQNXUBIATXQJ-GDNBJRDFSA-N,CCOC(=O)C(=NNc1cccc(Br)c1)C#N,Train,-1.607385594,296.123,153,203.386,-3311.612733,-3311.619277,-0.00654342,-3311.460391,-3311.466991,-0.0066,-3270.776076,-3270.789636,-0.01355965,-3270.593693,-3270.605105,-0.011412,3.9962,4.7832,-0.24703,-0.10345,0.07687,0.08812,489.7362976,-1.15639,-0.82678,-0.71251,0.78915,-1.87452,27,20188.5,22615.5,44401,0.380952381,0.424489796,0.847926297,10,54.36240174,-148.4176905,202.7800922,4013,0.037984692,0.01279354
ORILYTVJVMAKLC-UHFFFAOYSA-N,C1C2CC3CC1CC(C2)C3,Train,-0.83006313,136.237,206,108.876,-390.732904,-390.7332096,-0.000305614,-390.520151,-390.520326,-0.000175,-383.5134556,-383.522693,-0.009237406,-383.25204,-383.261449,-0.009409,0.0002,0.0007,-0.2788,-0.003,0.17732,0.11989,317.594635,0,-3.85838,-0.4563,0.24827,0,26,20487.5,20713,20763,0.936199684,0.938104486,0.97707636,0,0,0,0,0,0,0
OROGSEYTTFOCAN-DNJOTXNNSA-N,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,Train,-0.476208277,299.37,151,274.783,-978.9472976,-978.95408,-0.006782356,-978.628251,-978.635091,-0.00684,-960.853495,-960.8702472,-0.016752184,-960.465714,-960.486041,-0.020327,2.7882,3.327,-0.19889,-0.01149,0.16883,0.03998,500.4785767,-1.8257,-2.89724,-0.76644,0.5019,-2.38172,43,28521,35133.5,40404,0.618830782,0.829594352,0.931874582,6,-137.6674502,-224.7208308,87.05338064,4768,-0.044761795,0.020226462
OULGPEGCMIIUQN-UHFFFAOYSA-N,CCCCCC(CC)=NNC(N)=O,Train,-0.469843114,185.269,117,193.194,-593.9110031,-593.9172136,-0.006210565,-593.672999,-593.679486,-0.006487,-582.7662964,-582.7788642,-0.012567799,-582.471099,-582.483877,-0.012778,4.7428,5.4641,-0.23703,-0.02203,0.15829,0.07812,456.6249084,-0.70018,-2.74305,-0.89021,0.79415,-2.39012,32,20401,30065,36319,0.413680782,0.58990257,0.762554854,3,15.68646415,-138.928127,154.6145911,4176,0.027793037,0.006895742
OXNIZHLAWKMVMX-UHFFFAOYSA-N,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.482089511,229.106,122,153.139,-920.9947582,-921.0020725,-0.007314312,-920.924066,-920.931478,-0.007412,-903.8212012,-903.8346593,-0.013458022,-903.733876,-903.746973,-0.013097,1.6846,1.9491,-0.31587,-0.15879,0.02153,0.15696,364.3731995,-2.85996,0.18582,-0.6393,0.54213,-1.35805,19,16765,18099,33407,0.466198187,0.490261286,0.918249362,4,200.3655675,-94.21462435,294.5801919,6517,0.045201809,0.012221996
PBQLPYWWRPIKQW-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(ON=C(c2ccccc2)c3ccccc3)c(c1)[N+]([O-])=O)[N+]([O-])=O,Test,-0.870645408,408.327,104,252.293,-1476.505981,-1476.513819,-0.00783813,-1476.270791,-1476.279075,-0.008284,-1448.993573,-1449.0163,-0.0227275,-1448.704873,-1448.727553,-0.02268,5.8415,6.3724,-0.26077,-0.13147,0.04885,0.10186,632.694519,-2.55206,-1.96285,-0.37756,0.51055,-1.20678,42,33009.5,41021.5,54480,0.537541918,0.736625514,0.775686172,6,138.1638341,-184.0491892,322.2130233,4570,0.03247595,0.006412238
PCTSKBFIBUMUSL-UHFFFAOYSA-N,Cl[P](Cl)(Cl)=N[S](=O)(=O)c1ccc2ccccc2c1,Train,-0.778874472,342.57,131,205.901,-2710.613214,-2710.619056,-0.00584179,-2710.504004,-2710.509669,-0.005665,-2672.938578,-2672.95558,-0.01700164,-2672.802263,-2672.819553,-0.01729,4.3407,5.0918,-0.2422,-0.11295,0.06737,0.08329,495.9848022,-1.89335,-1.91491,-1.3039,2.32595,0.11422,25,21898.5,35510.5,39670,0.537132449,0.544208445,0.919326875,8,-33.1140701,-171.3515662,138.2374961,3903,0.028109522,0.004308805
PDLXUMBZNQXZBK-VZUCSPMQSA-N,CCOC(=O)C(C)(N=[N+]=[N-])C(C)=NNC(N)=O,Train,0.138636039,242.238,122,167.111,-867.4350765,-867.4434311,-0.00835466,-867.241101,-867.249454,-0.008353,-851.2053597,-851.2139507,-0.008590949,-850.965102,-850.97671,-0.011608,3.4577,3.8889,-0.25293,-0.05594,0.12438,0.09402,454.899231,-1.84973,-0.44102,-0.88206,0.82718,-3.66807,31,26740.5,30683,33186.5,0.706532938,0.755138114,0.812135342,6,109.2609652,-164.6591608,273.9201261,7324,0.032283541,0.008478309
PDRGHUMCVRDZLQ-WMZOPIPTSA-N,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,Test,-2.368988937,266.34,258,223.04,-847.2443532,-847.2505718,-0.006218626,-846.969324,-846.975497,-0.006173,-831.5125301,-831.5305717,-0.018041546,-831.18005,-831.197792,-0.017742,2.1008,2.3073,-0.21268,-0.05256,0.12776,0.05377,474.1652527,-1.2911,-3.51414,-0.7136,0.62738,-1.2911,38,20049,29686,43884,0.475942767,0.590783083,0.890144443,9,28.07272108,-124.6730227,152.7457438,2246,0.038779186,0.019681884
PDZIFGIQUYFQGK-UHFFFAOYSA-N,O=C1CCCc2c1[nH]c3ccccc23,Test,-0.768892997,185.225,170,131.888,-593.9230883,-593.9276007,-0.004512412,-593.754576,-593.759261,-0.004685,-582.8669489,-582.8805366,-0.013587633,-582.664418,-582.678308,-0.01389,2.5799,3.0417,-0.22213,-0.06754,0.11278,0.06322,381.0057678,-0.60937,-1.8504,-0.60937,0.53561,-1.14346,25,15658,21798,34512,0.490959399,0.691699605,0.719489944,7,26.10669716,-87.94270777,114.0494049,1725,-0.048300786,0.013624447
PEGCITODQASXKH-UHFFFAOYSA-N,C[P](=O)(c1ccccc1)c2ccccc2,Train,-0.17839989,216.219,111,145.685,-919.8423608,-919.8483697,-0.006008881,-919.659675,-919.665171,-0.005496,-904.4635707,-904.4781249,-0.014554228,-904.246176,-904.25992,-0.013744,4.2589,5.0678,-0.262,-0.04545,0.13487,0.10309,431.0776367,-1.11957,-4.21488,-1.11957,1.98623,0.86666,28,22553.5,30320.5,31364.5,0.638260026,0.666204719,0.898833407,3,16.17557346,-127.5248483,143.7004218,5066,0.027854886,0.006151467
PEJQKHLWXHKKGS-UHFFFAOYSA-N,Cl[P]1(=N[P](=N[P](=N[P](=N1)(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl,Train,-0.392769265,463.546,124,218.571,-5266.209139,-5266.211411,-0.00227196,-5266.222423,-5266.22378,-0.001357,-5199.104553,-5199.122382,-0.01782921,-5199.107079,-5199.125589,-0.01851,0.0003,0.0002,-0.29148,-0.09515,0.08517,0.13257,496.3424683,0,0,-1.47395,1.87662,1.67E-16,16,24658,24680.5,33693.5,0.762376202,0.771144244,1,14,35.17490176,-3.628578282,38.80348004,475,0.031925045,0.007847959
PEQHIRFAKIASBK-UHFFFAOYSA-N,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,Test,-1.602648604,320.434,280,188.76,-964.7239795,-964.7267127,-0.002733163,-964.400353,-964.4038,-0.003447,-946.6946354,-946.7133753,-0.018739898,-946.310488,-946.329181,-0.018693,0.0001,0.0011,-0.23872,-0.03075,0.14957,0.07981,568.0505371,0,-4.98436,-0.24518,0.2535,0,45,39577.5,39704,39720,0.871988883,0.872107189,0.980713892,18,-50.87894317,-70.61262153,19.73367837,1118,-0.023573293,0.001882646
